,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.04688660505762279,0.004931909115096382
1,LSTM_256_neurons_200_days,0.03162209112962284,0.0033262655708073464
2,LSTM_256_neurons_100_days,0.024884442587592325,0.002617545411998104
3,LSTM_128_neurons_30_days,0.020418721462169727,0.002147805257084691
4,LSTM_128_neurons_200_days,0.02527241872995537,0.002658355386799017
5,LSTM_128_neurons_100_days,0.025035059499501345,0.0026333888777031944
