,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.16197645147118708,0.00999920674838064
1,LSTM_256_neurons_200_days,0.033703359979178726,0.002080591418433433
2,LSTM_256_neurons_100_days,0.12189477669075695,0.007524865347890566
3,LSTM_128_neurons_30_days,0.06189728070325465,0.003821071918612883
4,LSTM_128_neurons_200_days,0.15848132605253962,0.009783444463860992
5,LSTM_128_neurons_100_days,0.09023629620327536,0.005570509017002911
