,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.024376457915990142,68.46198753467783
1,LSTM_256_neurons_200_days,0.04514486647024354,126.79072044391029
2,LSTM_256_neurons_100_days,0.035391731020447015,99.39873510650482
3,LSTM_128_neurons_30_days,0.019942396426084318,56.00880686469653
4,LSTM_128_neurons_200_days,0.02330302611408404,65.44723353792489
5,LSTM_128_neurons_100_days,0.015923194284724197,44.72075544653093
