,configuration,Average_RMSE_norm,Average_RMSE_denorm
0,LSTM_256_neurons_60_days,0.08418777507719169,250.32814941672905
1,LSTM_256_neurons_30_days,0.02468112798659912,73.38811424870195
2,LSTM_256_neurons_100_days,0.057675995221885226,171.4966693576227
3,LSTM_128_neurons_60_days,0.031311563080767164,93.10336672265178
4,LSTM_128_neurons_30_days,0.15577285400526722,463.1828022000772
5,LSTM_128_neurons_100_days,0.20529888103857896,610.4459694891498
