,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_128_neurons_100_days,0.2000868476261377,0.004746061472892759
1,LSTM_128_neurons_200_days,0.22853703864710329,0.0054208996731042874
2,LSTM_128_neurons_30_days,0.29934538968698987,0.007100471018552781
3,LSTM_256_neurons_100_days,0.21736748584406373,0.005155957027077676
4,LSTM_256_neurons_200_days,0.046423510395455336,0.001101166664361955
5,LSTM_256_neurons_30_days,0.396962241016793,0.009415945692658426
