  ,stock_id,date      ,rmse_norm            ,rmse_denorm
0 ,kmb     ,2019-01-04,0.0866269673283191   ,707.482421875
1 ,kmb     ,2018-10-30,0.02048881125885116  ,167.33203125
2 ,kmb     ,2018-12-11,0.04431818147775257  ,361.9462890625
3 ,kmb     ,2018-11-22,0.03530805257552838  ,288.36083984375
4 ,kmb     ,2018-11-15,0.030529663293324072 ,249.3359375
5 ,kmb     ,2018-11-09,0.026975000030162177 ,220.3046875
6 ,kmb     ,2018-11-05,0.013601065842425486 ,111.080078125
7 ,kmb     ,2018-12-25,0.02487939767684555  ,203.18994140625
8 ,kmb     ,2018-11-30,0.019343553948200976 ,157.978515625
9 ,kmb     ,2018-12-14,0.02425601496768881  ,198.0986328125
10,kmb     ,2018-11-13,0.021750639384680692 ,177.6376953125
11,kmb     ,2018-10-26,0.019483096913110898 ,159.11865234375
12,kmb     ,2018-10-03,0.012529864562423443 ,102.3310546875
13,kmb     ,2018-10-09,0.03603852148795783  ,294.326171875
14,kmb     ,2018-12-10,0.02935931440139472  ,239.77734375
15,kmb     ,2018-10-04,0.021305564601666327 ,174.00244140625
16,kmb     ,2018-10-24,0.02806993453756934  ,229.2470703125
17,kmb     ,2018-12-07,0.0513085213981207   ,419.03662109375
18,kmb     ,2018-11-20,0.014228979347530757 ,116.2080078125
19,kmb     ,2018-11-16,0.006385229705844653 ,52.1484375
20,kmb     ,2018-10-29,0.003809984944449729 ,31.1162109375
21,kmb     ,2018-12-13,0.011884988303048516 ,97.06494140625
22,kmb     ,2018-11-28,0.01792852105250109  ,146.42236328125
23,kmb     ,2018-12-19,0.019977923748585757 ,163.15966796875
24,kmb     ,2018-10-19,0.025753521066817275 ,210.3291015625
25,kmb     ,2018-11-14,0.016849143262503308 ,137.60693359375
26,kmb     ,2018-12-03,0.01211681403333742  ,98.9580078125
27,kmb     ,2018-12-21,9.346620622285862e-05,0.76318359375
28,kmb     ,2018-10-18,0.006376223252075652 ,52.07470703125
29,kmb     ,2018-11-19,0.005379903881380765 ,43.9375
