,symbol,date,rmse_norm,rmse_denorm
0,BTC,2016-07-29,0.004526545878712651,12.502390136718759
1,BTC,2016-08-26,0.0007998282386758038,2.2091308593750227
2,BTC,2016-09-09,0.005884830815593656,16.254008789062482
3,BTC,2016-10-29,0.007543247165826189,20.834575195312368
4,BTC,2016-11-24,6.278437762433087e-05,0.17338623046873636
5,BTC,2016-12-14,0.00010490023859596742,0.2897119140625364
6,BTC,2017-01-27,0.0055078142795979,15.212697753906241
7,BTC,2017-02-14,0.004970672717545921,13.729062500000055
8,BTC,2017-03-22,0.004903073580637796,13.542387695312527
9,BTC,2017-04-20,0.015011913320142845,41.46324218750033
10,BTC,2017-05-07,0.037393906423509815,103.28274414062503
11,BTC,2017-06-11,0.079573948753076,219.78493164062502
