,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.019635327093101004,2.709674886022126e-08
1,LSTM_256_neurons_200_days,0.028817465604648707,3.9768098420870985e-08
2,LSTM_256_neurons_100_days,0.020195245544496664,2.7869444054015462e-08
3,LSTM_128_neurons_30_days,0.040836922755701964,5.635493983639543e-08
4,LSTM_128_neurons_200_days,0.03095233070691131,4.2714217377568054e-08
5,LSTM_128_neurons_100_days,0.02738556311604434,3.779207832093929e-08
