,symbol,date,rmse_norm,rmse_denorm
0,XRP_with_indicators,2016-07-29,0.0003093898709473769,6.374967856565445e-08
1,XRP_with_indicators,2016-08-26,0.004703124545313894,9.69078492862172e-07
2,XRP_with_indicators,2016-09-09,0.00556962596678786,1.147621606918983e-06
3,XRP_with_indicators,2016-10-29,0.011060863198137094,2.279090842604638e-06
4,XRP_with_indicators,2016-11-24,0.006141549909116285,1.2654665698343886e-06
5,XRP_with_indicators,2016-12-14,0.0013219071947647432,2.723791102413078e-07
6,XRP_with_indicators,2017-01-27,0.0015219341210064574,3.1359481933177497e-07
7,XRP_with_indicators,2017-02-14,0.0005070849258052221,1.0448502435931e-07
8,XRP_with_indicators,2017-03-22,0.01711641619801413,3.5268375591258516e-06
9,XRP_with_indicators,2017-04-20,0.007546217719332976,1.5548983239335939e-06
10,XRP_with_indicators,2017-05-07,0.1948807570388149,4.015517924604937e-05
11,XRP_with_indicators,2017-06-11,0.06362962646121051,1.3110889899358143e-05
