DateTime,Open,High,Low,Close,Volume,VolumeBTC,Symbol,RSI_14,SMA_14,EMA_14,RSI_30,SMA_30,EMA_30,RSI_60,SMA_60,EMA_60
2016-08-02,1.04e-05,1.05e-05,9.39e-06,9.97e-06,34833873.28,351.7,XRP,54.29486298137254,9.494285714285714e-06,9.60129936803307e-06,48.70335961247837,9.651333333333295e-06,9.662421384967582e-06,45.9692346602662,9.644000000000066e-06,1.0188509855459257e-05
2016-08-03,9.97e-06,1.0300000000000001e-05,9.76e-06,1.0300000000000001e-05,19015536.7,190.72,XRP,58.052568343070305,9.535714285714285e-06,9.694459452295329e-06,50.4546630307695,9.66499999999996e-06,9.703555489163223e-06,46.77320690028254,9.649000000000065e-06,1.0192165270034362e-05
2016-08-04,1.0300000000000001e-05,1.0800000000000002e-05,1e-05,1.04e-05,19807112.37,204.14,XRP,59.14318346999363,9.587857142857142e-06,9.788531525322618e-06,50.97872611082959,9.691666666666627e-06,9.748487393088176e-06,47.0160962833149,9.6598333333334e-06,1.019897952347586e-05
2016-08-05,1.04e-05,1.27e-05,1.04e-05,1.11e-05,94649142.38,1067.35,XRP,65.81010280198191,9.685714285714285e-06,9.963393988612935e-06,54.46278676432759,9.721666666666628e-06,9.835681754824423e-06,48.68264911020449,9.678166666666733e-06,1.0228521178443865e-05
2016-08-06,1.11e-05,1.12e-05,1.01e-05,1.04e-05,36483401.63,381.34,XRP,56.01655023587935,9.745714285714285e-06,1.0021608123464543e-05,50.7366136280045,9.736666666666627e-06,9.872089383545429e-06,47.174107113144046,9.686333333333399e-06,1.0234143434888328e-05
2016-08-07,1.04e-05,1.06e-05,9.9e-06,1.01e-05,20527777.97,209.86,XRP,52.43357661669556,9.800714285714285e-06,1.0032060373669271e-05,49.244557822443795,9.736666666666627e-06,9.886793294284434e-06,46.5456664834095,9.688000000000065e-06,1.0229745289482154e-05
2016-08-08,1.01e-05,1.09e-05,1e-05,1.06e-05,49208811.43,516.49,XRP,57.309636966532295,9.915e-06,1.0107785657180035e-05,51.6912459516697,9.756666666666625e-06,9.932806630137051e-06,47.72565159765325,9.700333333333399e-06,1.0241884788187656e-05
2016-08-09,1.06e-05,1.0800000000000002e-05,1.01e-05,1.05e-05,35178643.74,368.18,XRP,56.07780130832575,1.0025000000000001e-05,1.0160080902889364e-05,51.181353944221655,9.78399999999996e-06,9.96939975077337e-06,47.512391755662435,9.7148333333334e-06,1.0250347582017569e-05
2016-08-10,1.05e-05,1.07e-05,1.0199999999999999e-05,1.05e-05,15064000.61,157.53,XRP,56.077801308325746,1.012714285714286e-05,1.0205403449170783e-05,51.18135394422164,9.816666666666625e-06,1.0003632024917024e-05,47.51239175566243,9.749166666666734e-06,1.025853290719732e-05
2016-08-11,1.05e-05,1.05e-05,1.0199999999999999e-05,1.05e-05,13319396.21,138.47,XRP,56.07780130832575,1.0211428571428576e-05,1.0244682989281346e-05,51.181353944221655,9.841999999999958e-06,1.0035655765244958e-05,47.51239175566243,9.784166666666733e-06,1.0266449861059704e-05
2016-08-12,1.05e-05,1.07e-05,1.0300000000000001e-05,1.05e-05,13254449.25,138.21,XRP,56.07780130832575,1.0295000000000006e-05,1.0278725257377167e-05,51.18135394422165,9.87033333333329e-06,1.00656134578098e-05,47.512391755662435,9.7858333333334e-06,1.0274107242664304e-05
2016-08-13,1.05e-05,1.06e-05,1.01e-05,1.05e-05,19281931.42,198.76,XRP,56.07780130832575,1.037928571428572e-05,1.0308228556393545e-05,51.181353944221655,9.895666666666623e-06,1.009363839601562e-05,47.51239175566243,9.803333333333398e-06,1.028151356257695e-05
2016-08-14,1.05e-05,1.1e-05,1.0300000000000001e-05,1.07e-05,19436352.88,206.02,XRP,58.59121357029107,1.0462142857142862e-05,1.0360464748874405e-05,52.290274198471245,9.915666666666625e-06,1.0132758499498482e-05,48.01698519386899,9.83866666666673e-06,1.0295234429377705e-05
2016-08-15,1.07e-05,1.1e-05,1.05e-05,1.06e-05,38687241.75,417.61,XRP,56.848477099346695,1.0476428571428577e-05,1.0392402782357819e-05,51.68370732649141,9.946666666666625e-06,1.0162903112434065e-05,47.783472169494445,9.870333333333397e-06,1.03052267431686e-05
2016-08-16,1.06e-05,1.07e-05,1.0300000000000001e-05,1.06e-05,18571030.29,194.01,XRP,56.848477099346695,1.052142857142858e-05,1.0420082411376777e-05,51.683707326491415,9.977999999999958e-06,1.0191102911631866e-05,47.783472169494445,9.902166666666732e-06,1.0314891440113892e-05
2016-08-17,1.06e-05,1.0800000000000002e-05,1.0199999999999999e-05,1.04e-05,27425127.38,284.15,XRP,53.21447283071502,1.0528571428571436e-05,1.041740475652654e-05,50.434326413220376,1.0007666666666623e-05,1.0204580143139487e-05,47.30787764098591,9.928333333333399e-06,1.0317681884700322e-05
2016-08-18,1.04e-05,1.15e-05,1.04e-05,1.06e-05,66841680.04,715.22,XRP,56.213433131380626,1.0542857142857149e-05,1.0441750788989668e-05,51.64227244570907,1.0040666666666623e-05,1.0230091101646618e-05,47.835728071401526,9.9573333333334e-06,1.0326938216349492e-05
2016-08-19,1.06e-05,1.07e-05,1.04e-05,1.05e-05,17014450.14,179.25,XRP,54.347184645994886,1.0500000000000008e-05,1.0449517350457712e-05,51.00010536889827,1.0066666666666622e-05,1.024750457895974e-05,47.5933684748292,9.9898333333334e-06,1.0332612373190493e-05
2016-08-20,1.05e-05,1.06e-05,1.01e-05,1.04e-05,19903556.5,205.28,XRP,52.480418686270184,1.0500000000000008e-05,1.044291503706335e-05,50.353097853610315,1.0090999999999956e-05,1.0257342993220401e-05,47.349474215656414,9.973166666666734e-06,1.0334821803577691e-05
2016-08-21,1.04e-05,1.05e-05,9.5e-06,1.01e-05,37696686.41,377.8,XRP,47.26231948197616,1.0500000000000008e-05,1.039719303212157e-05,48.44775302640821,1.0103333333333288e-05,1.0247191832367472e-05,46.62079786367252,9.974833333333401e-06,1.0327122728050554e-05
2016-08-22,1.01e-05,1.05e-05,9.94e-06,1.04e-05,38267235.87,390.01,XRP,52.339650586284904,1.0485714285714293e-05,1.0397567294505361e-05,50.38764554263422,1.0131333333333288e-05,1.0257050423827635e-05,47.44309332917642,9.985166666666733e-06,1.0329512146802995e-05
2016-08-23,1.04e-05,1.0800000000000002e-05,1.0300000000000001e-05,1.06e-05,51689667.74,541.38,XRP,55.40627227487932,1.0492857142857148e-05,1.0424558321904646e-05,51.64123251969646,1.0173666666666621e-05,1.0279176202935529e-05,47.98617102689298,1.0002166666666735e-05,1.0338380601006176e-05
2016-08-24,1.06e-05,1.07e-05,1.04e-05,1.06e-05,27322279.55,288.55,XRP,55.40627227487933,1.0500000000000006e-05,1.0447950545650693e-05,51.64123251969645,1.0226999999999953e-05,1.0299874512423559e-05,47.98617102689299,1.0007166666666736e-05,1.0346958286219088e-05
2016-08-25,1.06e-05,1.07e-05,1.0199999999999999e-05,1.04e-05,29198484.95,302.53,XRP,51.595269108286054,1.0492857142857148e-05,1.0441557139563934e-05,50.28454437028007,1.0274999999999953e-05,1.0306334221299458e-05,47.47907340245613,1.0019333333333402e-05,1.0348697358802069e-05
2016-08-26,1.04e-05,1.05e-05,1.0300000000000001e-05,1.04e-05,8910613.21,92.92,XRP,51.59526910828606,1.0485714285714291e-05,1.0436016187622075e-05,50.284544370280074,1.0319333333333284e-05,1.0312377174764009e-05,47.47907340245613,1.0016000000000068e-05,1.0350379412611837e-05
2016-08-27,1.04e-05,1.06e-05,1.0300000000000001e-05,1.04e-05,24498484.9,254.98,XRP,51.595269108286054,1.0478571428571433e-05,1.0431214029272465e-05,50.284544370280074,1.0355333333333283e-05,1.0318030260263105e-05,47.47907340245613,1.0012666666666736e-05,1.0352006317116367e-05
2016-08-28,1.04e-05,1.13e-05,1.0199999999999999e-05,1.09e-05,81015942.81,863.08,XRP,60.045615333146074,1.0492857142857148e-05,1.049371882536947e-05,53.64386875390705,1.0407666666666618e-05,1.035557669508484e-05,48.89777497802187,1.003050000000007e-05,1.0369973323112553e-05
