DateTime,Open,High,Low,Close,Symbol,RSI_14,SMA_14,EMA_14,RSI_30,SMA_30,EMA_30,RSI_60,SMA_60,EMA_60
2015-03-30,0.0006169750000000001,0.02517258,0.0001776888,0.00040226769999999996,XEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,0.00039796449999999995,0.0004565605,0.000170905,0.000268565,XEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,0.000270864,0.000320112,0.0002240784,0.0003127248,XEM,2.304794118740024,0.0,0.0,1.088956295764237,0.0,0.0,0.547458942190975,0.0,0.0
2015-04-02,0.000320802,0.000330906,0.000295542,0.00031069800000000004,XEM,2.302184846767799,0.0,0.0,1.0883941862964066,0.0,0.0,0.5473191269350823,0.0,0.0
2015-04-03,0.0003130104,0.00031810000000000003,0.0002519352,0.0002773832,XEM,2.257181660496621,0.0,0.0,1.0789345960868653,0.0,0.0,0.5449931844125673,0.0,0.0
2015-04-04,0.0002756501,0.0002756501,0.0002124276,0.0002225432,XEM,2.181954909880408,0.0,0.0,1.0632161949513537,0.0,0.0,0.5411445165325931,0.0,0.0
2015-04-05,0.0002284832,0.0003011824,0.0002284832,0.0002959896,XEM,6.646455581817472,0.0,0.0,3.0185258141252236,0.0,0.0,1.4883811211034461,0.0,0.0
2015-04-06,0.0002906658,0.0002906658,0.0002345724,0.0002447712,XEM,6.427276250524129,0.0,0.0,2.9761412981619326,0.0,0.0,1.4783985908837618,0.0,0.0
2015-04-07,0.0002428512,0.0002580294,0.0002302027,0.0002377918,XEM,6.396479435548977,0.0,0.0,2.9702685608843375,0.0,0.0,1.4770261762532695,0.0,0.0
2015-04-08,0.0002298958,0.0002396786,0.0002152216,0.0002250044,XEM,6.336874621652728,0.0,0.0,2.9592133278605255,0.0,0.0,1.474476562349587,0.0,0.0
2015-04-09,0.0002238544,0.00022872080000000002,0.00017519039999999998,0.000194656,XEM,6.19019775489008,0.0,0.0,2.9324465389366843,0.0,0.0,1.4683607924083484,0.0,0.0
2015-04-10,0.000187784,0.0001901313,0.0001478799,0.00016196370000000002,XEM,6.029128030528392,0.0,0.0,2.90321515765935,0.0,0.0,1.4617208247900442,0.0,0.0
2015-04-11,0.00016317119999999995,0.00017263039999999998,0.00014425280000000002,0.0001466176,XEM,5.951246743367404,0.0,0.0,2.8892451509443142,0.0,0.0,1.4585731306640726,0.0,0.0
2015-04-12,0.000146227,0.000155661,0.000122642,0.0001438685,XEM,5.93652813053014,0.00024606033571428573,0.00024606033571428573,2.8866738786657686,0.0,0.0,1.4580013136108023,0.0,0.0
2015-04-13,0.0001363899,0.0001855797,0.0001363899,0.0001587489,XEM,7.266622013156386,0.00022866613571428577,0.00023441881095238098,3.367679983059151,0.0,0.0,1.6701385827288338,0.0,0.0
2015-04-14,0.0001547729,0.00016785229999999999,0.0001438734,0.0001504131,XEM,7.205468778154593,0.00022022671428571433,0.0002232180494920635,3.3580520667996887,0.0,0.0,1.6680934229539055,0.0,0.0
2015-04-15,0.00015384929999999998,0.0001672275,0.00015384929999999998,0.0001605384,XEM,8.210784240321242,0.00020935625714285717,0.0002148607628931217,3.703603403724368,0.0,0.0,1.8165680148321997,0.0,0.0
2015-04-16,0.00016414560000000002,0.00017554459999999999,0.00015958599999999995,0.0001732648,XEM,9.530687684799666,0.00019953960000000006,0.00020931463450737215,4.148729325274212,0.0,0.0,2.0056434028686794,0.0,0.0
2015-04-17,0.0001691684,0.0001691684,0.00014913530000000002,0.00015136120000000002,XEM,9.284491245283661,0.00019053802857142864,0.0002015875099063892,4.114900836796646,0.0,0.0,1.9989077753264313,0.0,0.0
2015-04-18,0.00015187799999999998,0.0001585785,0.00013624349999999998,0.0001496445,XEM,9.264394916840708,0.00018533097857142863,0.00019466177525220398,4.112185276114088,0.0,0.0,1.9983730159681148,0.0,0.0
2015-04-19,0.0001494234,0.0001494234,0.0001248912,0.0001315818,XEM,9.043717901702493,0.00017358756428571432,0.00018625111188524346,4.082890072138217,0.0,0.0,1.9926704808327096,0.0,0.0
2015-04-20,0.0001323016,0.00014351360000000002,0.00012557440000000002,0.00012781680000000005,XEM,8.99586278288213,0.0001652336785714286,0.00017845987030054434,4.076634768329842,0.0,0.0,1.9914662069977673,0.0,0.0
2015-04-21,0.0001332261,0.0001449126,0.00013088879999999999,0.00013556339999999998,XEM,10.045200076715897,0.00015793165000000005,0.0001727403409271384,4.388078330038331,0.0,0.0,2.1152117895283253,0.0,0.0
2015-04-22,0.0001355924,0.0001449436,0.00013325459999999998,0.0001355924,XEM,10.049360220278038,0.0001515450785714286,0.0001677872821368533,4.389279180277204,0.0,0.0,2.1156821646912864,0.0,0.0
2015-04-23,0.000136532,0.00015065600000000002,0.00013417800000000002,0.00014124,XEM,10.909059719176208,0.00014772965000000004,0.0001642476445186062,4.63032160681162,0.0,0.0,2.208723044767914,0.0,0.0
2015-04-24,0.000138654,0.0001478976,0.000138654,0.0001432758,XEM,11.236709749857354,0.00014639480000000002,0.00016145139858279203,4.719796501085327,0.0,0.0,2.2427763534546474,0.0,0.0
2015-04-25,0.00014020679999999998,0.00014020679999999998,0.00013116120000000001,0.0001379454,XEM,11.121961525895355,0.00014577535714285715,0.00015831726543841975,4.707846215802737,0.0,0.0,2.2406993077511963,0.0,0.0
2015-04-26,0.00013340700000000002,0.000168399,0.00013340700000000002,0.00015746399999999998,XEM,14.545641138780411,0.00014674646428571432,0.0001582034967132971,5.612121223689669,0.0,0.0,2.5765845199341815,0.0,0.0
2015-04-27,0.0001648512,0.0001648512,0.0001465344,0.00014882399999999998,XEM,14.284667233140379,0.00014603754285714288,0.00015695289715152416,5.587866578238312,0.0,0.0,2.5726066566774795,0.0,0.0
2015-04-28,0.0001467765,0.0001535508,0.0001400022,0.0001467765,XEM,14.219888299788831,0.00014577778571428574,0.00015559604419798761,5.581959059047557,0.00019316319000000002,0.00019316318999999997,2.5716501101736062,0.0,0.0
2015-04-29,0.000146523,0.00015328559999999998,0.000146523,0.00015103139999999999,XEM,15.077352233167503,0.00014509871428571432,0.00015498742497158926,5.7958218177938985,0.0001847886466666667,0.00019044500999999996,2.6481253856787963,0.0,0.0
2015-04-30,0.00015796590000000002,0.00015796590000000002,0.00015325050000000002,0.00015796590000000002,XEM,16.534241741580328,0.00014400593571428573,0.00015538455497537737,6.153805376233543,0.00018110201000000003,0.00018834958354838706,2.7745757048017077,0.0,0.0
