,symbol,date,rmse_norm,rmse_denorm
0,DOGE_with_indicators,2016-07-29,0.013412379700204619,1.8509079130017194e-08
1,DOGE_with_indicators,2016-08-26,0.023753765484561123,3.278018324599545e-08
2,DOGE_with_indicators,2016-09-09,0.03532130541144943,4.874337514651416e-08
3,DOGE_with_indicators,2016-10-29,0.016207348717295622,2.2366141719830924e-08
4,DOGE_with_indicators,2016-11-24,4.966373460882356e-05,6.853535269330216e-11
5,DOGE_with_indicators,2016-12-14,0.012044431398744171,1.6621294637588998e-08
6,DOGE_with_indicators,2017-01-27,0.0002949191392332129,4.069823821919323e-10
7,DOGE_with_indicators,2017-02-14,0.011067346278308104,1.527293370127155e-08
8,DOGE_with_indicators,2017-03-22,0.01962054801591931,2.707635131766438e-08
9,DOGE_with_indicators,2017-04-20,0.022230439859887846,3.067800455290125e-08
10,DOGE_with_indicators,2017-05-07,0.09564033323439991,1.3198365412550632e-07
11,DOGE_with_indicators,2017-06-11,0.010547752829565438,1.4555989307991716e-08
