  ,stock_id  ,date      ,rmse_norm            ,rmse_denorm
0 ,all_stocks,2019-01-04,0.02460959506303056  ,4305.448392735903
1 ,all_stocks,2018-10-30,0.016847254712932722 ,2947.4273071271564
2 ,all_stocks,2018-12-11,0.01712079282321181  ,2995.282483305841
3 ,all_stocks,2018-11-22,0.013566081212147002 ,2373.3861847669764
4 ,all_stocks,2018-11-15,0.009212183225212226 ,1611.6717147248291
5 ,all_stocks,2018-11-09,0.014182187552848561 ,2481.1734400073433
6 ,all_stocks,2018-11-05,0.008784246775726654 ,1536.8040986563176
7 ,all_stocks,2018-12-25,0.0028021037193722777,490.2283204680061
8 ,all_stocks,2018-11-30,0.006157940853397254 ,1077.3325218503096
9 ,all_stocks,2018-12-14,0.008589713166686743 ,1502.7708577428994
10,all_stocks,2018-11-13,0.017758349056680525 ,3106.8221417535224
11,all_stocks,2018-10-26,0.01699478851844317  ,2973.2379722139435
12,all_stocks,2018-10-03,0.004743198610339353 ,829.8225824385802
13,all_stocks,2018-10-09,0.006087955908309881 ,1065.087992530648
14,all_stocks,2018-12-10,0.0003493444960191191,61.11874829579184
15,all_stocks,2018-10-04,0.00743900007744808  ,1301.4532783932946
16,all_stocks,2018-10-24,0.011923609505507134 ,2086.035341266756
17,all_stocks,2018-12-07,0.022842897370620566 ,3996.3651458844483
18,all_stocks,2018-11-20,0.006987461918764883 ,1222.4571379635183
19,all_stocks,2018-11-16,0.011074059897741833 ,1937.4075437647105
20,all_stocks,2018-10-29,0.033134930745574366 ,5796.956346293866
21,all_stocks,2018-12-13,0.027851393201273895 ,4872.601888235554
22,all_stocks,2018-11-28,0.01716894570760855  ,3003.708040163479
23,all_stocks,2018-12-19,0.01650610207756677  ,2887.7439646665857
24,all_stocks,2018-10-19,0.02678755606670267  ,4686.482978802864
25,all_stocks,2018-11-14,0.016192059352845737 ,2832.8009006628045
26,all_stocks,2018-12-03,0.01654716845646895  ,2894.9271368706086
27,all_stocks,2018-12-21,0.012390128534390992 ,2167.65445472424
28,all_stocks,2018-10-18,0.022136133100403646 ,3872.716495680053
29,all_stocks,2018-11-19,0.009013948299574782 ,1576.9891749923345
