,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.2261209348203745,32.31653598266336
1,LSTM_256_neurons_30_days,0.2107832371986637,6.314032338273822
2,LSTM_128_neurons_100_days,0.16316652174696605,35.36661927607703
3,LSTM_256_neurons_100_days,0.2511532196247087,2.184418346911708
4,LSTM_128_neurons_200_days,0.18411972451668904,52.46540446654674
5,LSTM_256_neurons_200_days,0.2171484899331077,1.1333293309669459
