,symbol,date,rmse_norm,rmse_denorm
0,XEM_with_indicators,2016-07-29,0.011948679774287985,1.4461487777996802e-06
1,XEM_with_indicators,2016-08-26,0.0013469074195075342,1.630162639776253e-07
2,XEM_with_indicators,2016-09-09,0.0014818543101168535,1.7934871608391325e-07
3,XEM_with_indicators,2016-10-29,0.0005202993170679085,6.297210242599223e-08
4,XEM_with_indicators,2016-11-24,0.0010644691142673093,1.2883292852435273e-07
5,XEM_with_indicators,2016-12-14,0.0030988176196067516,3.7504963043727954e-07
6,XEM_with_indicators,2017-01-27,0.003285911027165099,3.9769387109554354e-07
7,XEM_with_indicators,2017-02-14,0.006730149964463625,8.14549725357211e-07
8,XEM_with_indicators,2017-03-22,0.007693085698517857,9.310936340596564e-07
9,XEM_with_indicators,2017-04-20,0.014930487707125517,1.8070372440153718e-06
10,XEM_with_indicators,2017-05-07,0.17156814835213985,2.076489222911186e-05
11,XEM_with_indicators,2017-06-11,0.10024015079359772,1.2132067168224607e-05
