stock_id;Date;PriceOfLastTransaction;MaxPrice;MinPrice;AvgPrice;ChangePercentage;TradedQuantity;TotalTradedVolume;TotalTradedVolumeIncludingBlocks;RSI_14;RSI_30;RSI_60;SMA_14;SMA_30;SMA_60;EMA_14;EMA_30;EMA_60;stock_id_2;PriceOfLastTransaction_2;MaxPrice_2;MinPrice_2;AvgPrice_2;ChangePercentage_2;TradedQuantity_2;TotalTradedVolume_2;TotalTradedVolumeIncludingBlocks_2;RSI_14_2;RSI_30_2;RSI_60_2;SMA_14_2;SMA_30_2;SMA_60_2;EMA_14_2;EMA_30_2;EMA_60_2;stock_id_3;PriceOfLastTransaction_3;MaxPrice_3;MinPrice_3;AvgPrice_3;ChangePercentage_3;TradedQuantity_3;TotalTradedVolume_3;TotalTradedVolumeIncludingBlocks_3;RSI_14_3;RSI_30_3;RSI_60_3;SMA_14_3;SMA_30_3;SMA_60_3;EMA_14_3;EMA_30_3;EMA_60_3;stock_id_4;PriceOfLastTransaction_4;MaxPrice_4;MinPrice_4;AvgPrice_4;ChangePercentage_4;TradedQuantity_4;TotalTradedVolume_4;TotalTradedVolumeIncludingBlocks_4;RSI_14_4;RSI_30_4;RSI_60_4;SMA_14_4;SMA_30_4;SMA_60_4;EMA_14_4;EMA_30_4;EMA_60_4
ALK;15/01/19;8400;8400;8350;8393,65;0,07;63;528800;528800;0;0;0;0;0;0;0;0;0;GRNT;831;831;830;830,76;0,09;2185;1815210;1815210;0;0;0;0;0;0;0;0;0;KMB;5351;5400;5350;5388,59;0,47;381;2053052;2053052;0;0;0;0;0;0;0;0;0;MPT;50500;50501;50400;50485,48;0,19;132;6664084;6664084;0;0;0;0;0;0;0;0;0
ALK;14/01/19;8400;8400;8350;8388,1;0,46;84;704600;704600;0;0;0;0;0;0;0;0;0;GRNT;830;830;830;830;1,28;4068;3376440;3376440;0;0;0;0;0;0;0;0;0;KMB;5385;5385;5350;5363,41;0,26;582;3121503;3121503;0;0;0;0;0;0;0;0;0;MPT;50399;50399;50350;50388,47;1,08;17;856604;856604;0;0;0;0;0;0;0;0;0
ALK;11/01/19;8350;8350;8350;8350;0,17;7;58450;58450;0;0;0;0;0;0;0;0;0;GRNT;820;820;815;819,48;1,17;2230;1827450;1827450;0;0;0;0;0;0;0;0;0;KMB;5350;5350;5349;5349,59;0,89;243;1299950;1299950;0;0;0;0;0;0;0;0;0;MPT;50001;50001;49550;49850,67;0,65;99;4935216;4935216;0;0;0;0;0;0;0;0;0
ALK;10/01/19;8300;8400;8300;8336,21;-0,16;642;5351850;5351850;0;0;0;0;0;0;0;0;0;GRNT;810;810;810;810;-0,6;390;315900;315900;0;0;0;0;0;0;0;0;0;KMB;5295;5350;5294;5302,48;-0,86;897;4756326;4756326;0;0;0;0;0;0;0;0;0;MPT;49900;49900;49100;49527,94;0,65;34;1683950;1683950;0;0;0;0;0;0;0;0;0
ALK;09/01/19;8351;8351;8300;8349,43;0,61;168;1402705;1402705;0;0;0;0;0;0;0;0;0;GRNT;815;815;814;814,9;0,7;973;792902;792902;0;0;0;0;0;0;0;0;0;KMB;5351;5377;5300;5348,39;1,02;1198;6407368;6407368;0;0;0;0;0;0;0;0;0;MPT;49500;49500;49000;49208,33;1,6;12;590500;590500;0;0;0;0;0;0;0;0;0
ALK;08/01/19;8300;8300;8251;8298,74;-0,01;309;2564312;2564312;0;0;0;0;0;0;0;0;0;GRNT;810;810;791;809,23;-0,03;1320;1068180;1068180;0;0;0;0;0;0;0;0;0;KMB;5300;5300;5253;5294,64;1,42;900;4765180;4765180;0;0;0;0;0;0;0;0;0;MPT;48480;48480;48350;48431,57;-0,1;51;2470010;2470010;0;0;0;0;0;0;0;0;0
ALK;04/01/19;8400;8400;8201;8299,25;0,9;599;4971251;4971251;0;0;0;0;0;0;0;0;0;GRNT;810;810;800;809,45;1,18;1475;1193940;1193940;0;0;0;0;0;0;0;0;0;KMB;5250;5250;5160;5220,47;1,37;726;3790060;3790060;0;0;0;0;0;0;0;0;0;MPT;48480;48480;48480;48480;1,06;2;96960;96960;0;0;0;0;0;0;0;0;0
ALK;03/01/19;8250;8250;8200;8225;0,3;56;460600;460600;0;0;0;0;0;0;0;0;0;GRNT;800;800;800;800;-0,06;200;160000;160000;0;0;0;0;0;0;0;0;0;KMB;5150;5150;5150;5150;0,98;100;515000;515000;0;0;0;0;0;0;0;0;0;MPT;48000;48000;47900;47970,83;1;24;1151300;1151300;0;0;0;0;0;0;0;0;0
ALK;02/01/19;8200;8200;8200;8200;-0,01;4;32800;32800;0;0;0;0;0;0;0;0;0;GRNT;800;;;800,48;0;0;0;0;0;0;0;0;0;0;0;0;0;KMB;5100;5100;5100;5100;0,98;100;510000;510000;0;0;0;0;0;0;0;0;0;MPT;47500;;;47495,3;0;0;0;0;0;0;0;0;0;0;0;0;0
ALK;28/12/18;8200;8298;8200;8200,64;0,62;304;2492996;2492996;0;0;0;0;0;0;0;0;0;GRNT;800;810;800;800,48;1,74;525;420250;420250;0;0;0;0;0;0;0;0;0;KMB;5049;5070;5048;5050,4;0,88;1971;9954340;9954340;0;0;0;0;0;0;0;0;0;MPT;47500;47500;47390;47495,3;1,11;71;3372166;3372166;0;0;0;0;0;0;0;0;0
ALK;27/12/18;8160;8160;8150;8150,33;0,05;305;2485850;2485850;0;0;0;0;0;0;0;0;0;GRNT;785;799;780;786,82;2,57;1385;1089750;1089750;0;0;0;0;0;0;0;0;0;KMB;5050;5050;4997;5006,3;2,16;1338;6698433;6698433;0;0;0;0;0;0;0;0;0;MPT;47000;47000;46100;46973,24;2,11;34;1597090;1597090;0;0;0;0;0;0;0;0;0
ALK;25/12/18;8150;8150;8053;8096,73;0,58;77;623448;623448;0;0;0;0;0;0;0;0;0;GRNT;770;771;770;770,27;-1,11;1946;1498948;1498948;0;0;0;0;0;0;0;0;0;KMB;4920;4920;4902;4917,32;-0,64;47;231114;231114;0;0;0;0;0;0;0;0;0;MPT;46011;46011;46011;46011;-2,09;15;690165;690165;0;0;0;0;0;0;0;0;0
ALK;24/12/18;8050;8050;8050;8050;-1,59;18;144900;144900;0;0;0;0;0;0;0;0;0;GRNT;770;790;770;778,92;-1,42;205;159678;159678;0;0;0;0;0;0;0;0;0;KMB;4950;4950;4906;4949,22;-0,94;508;2514204;2514204;0;0;0;0;0;0;0;0;0;MPT;47000;47000;46800;46995,39;0,22;44;2067797;2067797;0;0;0;0;0;0;0;0;0
ALK;21/12/18;8200;8200;8170;8180;-0,75;15;122700;122700;0;0;0;1001,428571;0;0;1001,428571;0;0;GRNT;800;;;790,17;0;0;0;0;0;0;0;3100;0;0;3100;0;0;KMB;4950;4998;4950;4996,27;-0,05;45;224832;224832;0;0;0;933;0;0;933;0;0;MPT;46800;;;46890,91;0;0;0;0;0;0;0;250;0;0;250;0;0
ALK;20/12/18;8200;8250;8200;8241,76;-0,1;182;1500000;1500000;0;0;0;994,2857143;0;0;997,2380952;0;0;GRNT;800;800;790;790,17;-1,47;240;189640;189640;0;0;0;3100;0;0;3100;0;0;KMB;4999;4999;4999;4999;-0,46;53;264947;264947;0;0;0;933;0;0;933;0;0;MPT;46800;47000;46800;46890,91;-1,28;11;515800;515800;0;0;0;250;0;0;250;0;0
ALK;19/12/18;8250;8250;8250;8250;0,61;140;1155000;1155000;0;0;0;988,5714286;0;0;993,6063492;0;0;GRNT;800;814;790;801,95;0,24;399;319978;319978;0;0;0;3100;0;0;3100;0;0;KMB;5020;5050;5020;5021,95;-0,04;1676;8416790;8416790;0;0;0;933;0;0;933;0;0;MPT;47500;47500;47499;47499,33;1,06;3;142498;142498;0;0;0;250;0;0;250;0;0
ALK;18/12/18;8200;8200;8200;8200;-0,24;68;557600;557600;94,49475536;0;0;1090;0;0;1187,792169;0;0;GRNT;800;800;800;800;0,72;250;200000;200000;0;0;0;3100;0;0;3100;0;0;KMB;5021;5050;5020;5023,88;-0,5;1322;6641570;6641570;0;0;0;933;0;0;933;0;0;MPT;47000;47000;47000;47000;0,61;18;846000;846000;0;0;0;250;0;0;250;0;0
ALK;17/12/18;8250;8250;8200;8219,33;0,26;388;3189100;3189100;46,83439603;0;0;1087,142857;0;0;1158,753213;0;0;GRNT;790;800;790;794,29;-0,73;35;27800;27800;0;0;0;3100;0;0;3100;0;0;KMB;5050;5100;5020;5049,17;0,5;1418;7159724;7159724;0;0;0;933;0;0;933;0;0;MPT;47000;47000;46500;46714,29;0,07;7;327000;327000;0;0;0;250;0;0;250;0;0
ALK;14/12/18;8200;8201;8170;8197,71;-1,16;77;631224;631224;46,83439603;0;0;1084,285714;0;0;1133,586118;0;0;GRNT;800;801;800;800,16;-2,3;624;499300;499300;0;0;0;3100;0;0;3100;0;0;KMB;5031;5031;5002;5024,07;-0,79;1843;9259359;9259359;0;0;0;933;0;0;933;0;0;MPT;46510;47120;46510;46679,54;-1,73;39;1820502;1820502;0;0;0;250;0;0;250;0;0
ALK;13/12/18;8250;8300;8222;8293,68;-0,06;486;4030728;4030728;46,83439603;0;0;1082,142857;0;0;1111,774636;0;0;GRNT;819;819;819;819;1,13;15;12285;12285;0;0;0;3100;0;0;3100;0;0;KMB;5050;5100;5043;5064,17;-1,58;713;3610754;3610754;0;0;0;933;0;0;933;0;0;MPT;47500;47500;47500;47500;0;3;142500;142500;0;0;0;250;0;0;250;0;0
ALK;12/12/18;8270;8300;8270;8298,81;0,33;368;3053961;3053961;46,83439603;0;0;1080;0;0;1092,871351;0;0;GRNT;810;810;802;809,83;-0,13;480;388720;388720;0;0;0;3100;0;0;3100;0;0;KMB;5100;5213;5100;5145,51;1,65;175;900465;900465;0;0;0;933;0;0;933;0;0;MPT;47500;47500;47500;47500;1,06;35;1662500;1662500;0;0;0;250;0;0;250;0;0
ALK;11/12/18;8300;8300;8161;8271,79;1,51;811;6708425;6708425;46,83439603;0;0;1077,857143;0;0;1076,488504;0;0;GRNT;810;;;810,87;0;0;0;0;0;0;0;3100;0;0;3100;0;0;KMB;5099;5099;5049;5062,11;2,62;1692;8565097;8565097;0;0;0;933;0;0;933;0;0;MPT;47000;47001;47000;47000,07;1,2;144;6768010;6768010;0;0;0;250;0;0;250;0;0
ALK;10/12/18;8150;8150;8101;8149,06;0,8;261;2126905;2126905;46,83439603;0;0;1075,714286;0;0;1062,290037;0;0;GRNT;810;824;810;810,87;1,36;161;130550;130550;0;0;0;3100;0;0;3100;0;0;KMB;5000;5000;4900;4932,79;2,35;422;2081636;2081636;0;0;0;933;0;0;933;0;0;MPT;46500;46500;46051;46443,88;0,75;8;371551;371551;0;0;0;250;0;0;250;0;0
ALK;07/12/18;8101;8101;8050;8084;-0,38;40;323360;323360;46,83439603;0;0;1075,714286;0;0;1049,984699;0;0;GRNT;800;800;800;800;-0,21;1512;1209600;1209600;0;0;0;3100;0;0;3100;0;0;KMB;4900;4900;4800;4819,34;1,21;791;3812101;3812101;0;0;0;933;0;0;933;0;0;MPT;46500;46500;46050;46098,68;0,21;19;875875;875875;0;0;0;250;0;0;250;0;0
ALK;06/12/18;8150;8200;8100;8114,44;0,05;360;2921200;2921200;46,83439603;0;0;1075,714286;0;0;1039,320072;0;0;GRNT;800;810;800;801,65;-2,24;370;296610;296610;0;0;0;3100;0;0;3100;0;0;KMB;4800;4801;4711;4761,87;-1,95;2366;11266588;12336988;0;0;0;933;0;0;933;0;0;MPT;46010;46010;46000;46000,06;-1,82;165;7590010;7590010;0;0;0;250;0;0;250;0;0
ALK;05/12/18;8110;8110;8110;8110;-0,1;15;121650;121650;46,83439603;0;0;1075,714286;0;0;1030,077396;0;0;GRNT;820;820;820;820;1,23;3530;2894600;4692860;0;0;0;3100;0;0;3100;0;0;KMB;4850;4909;4837;4856,67;-2,6;943;4579836;6616836;0;0;0;933;0;0;933;0;0;MPT;46300;47101;46300;46853,8;-2,39;30;1405614;1405614;0;0;0;250;0;0;250;0;0
ALK;04/12/18;8110;8148;8100;8118,16;-0,14;25;202954;202954;46,83439603;0;0;1075,714286;0;0;1022,067076;0;0;GRNT;810;810;810;810;-0,05;77;62370;62370;0;0;0;3100;0;0;3100;0;0;KMB;4975;4994;4975;4986,3;-0,15;250;1246574;2294474;0;0;0;933;0;0;933;0;0;MPT;48000;;;48000;0;0;0;0;0;0;0;250;0;0;250;0;0
ALK;03/12/18;8117;8150;8117;8129,87;-0,18;377;3064960;3064960;46,83439603;0;0;1075,714286;0;0;1015,1248;0;0;GRNT;820;820;810;810,41;0,25;485;393050;393050;0;0;0;3100;0;0;3100;0;0;KMB;4992;4998;4980;4993,66;-0,22;1144;5712750;11208350;0;0;0;933;0;0;933;0;0;MPT;48000;48000;48000;48000;1,05;3;144000;144000;0;0;0;250;0;0;250;0;0
ALK;30/11/18;8240;8240;8103;8144,55;0,55;82;667853;667853;46,83439603;0;0;1075,714286;0;0;1009,10816;0;0;GRNT;805;811;805;808,36;-1,63;508;410647;410647;0;0;0;3100;0;0;3100;0;0;KMB;4996;5047;4996;5004,53;-0,95;1231;6160575;9760575;0;0;0;933;0;0;933;0;0;MPT;47500;47500;47500;47500;0;14;665000;665000;0;0;0;250;0;0;250;0;0
ALK;29/11/18;8100;8100;8100;8100;0;35;283500;283500;46,83439603;0;0;1075,714286;1034;0;1003,893738;1034;0;GRNT;820;;;821,78;0;0;0;0;0;0;0;3100;3100;0;3100;3100;0;KMB;5050;5056;5050;5052,7;-0,08;890;4496907;5506907;0;0;0;933;933;0;933;933;0;MPT;47500;47500;47499;47499,96;0;24;1139999;1139999;0;0;0;250;250;0;250;250;0
ALK;28/11/18;8100;8101;8100;8100,12;0;60;486007;486007;46,83439603;48,36601307;0;970;1030,666667;0;999,3745733;1029,870968;0;GRNT;820;825;820;821,78;-0,04;311;255575;255575;0;0;0;3100;3100;0;3100;3100;0;KMB;5045;5059;5039;5056,81;-0,16;178;900112;900112;0;0;0;933;933;0;933;933;0;MPT;47500;47500;47500;47500;-1,04;2;95000;95000;0;0;0;250;250;0;250;250;0
ALK;27/11/18;8100;8101;8100;8100,35;-1,22;107;866737;866737;46,83439603;48,36601307;0;970;1028;0;995,4579635;1026,008325;0;GRNT;825;825;820;822,11;0,25;705;579585;579585;0;0;0;3100;3100;0;3100;3100;0;KMB;5065;5065;5065;5065;0;45;227925;227925;0;0;0;933;933;0;933;933;0;MPT;47998;48000;47998;47999,42;-0,98;12;575993;575993;0;0;0;250;250;0;250;250;0
ALK;26/11/18;8200;8200;8200;8200;1,16;30;246000;246000;46,83439603;48,36601307;0;970;1026;0;992,0635684;1022,394884;0;GRNT;821;821;820;820,05;0,23;1805;1480185;1480185;0;0;0;3100;3100;0;3100;3100;0;KMB;5051;5070;5051;5064,83;1,21;1406;7121157;7121157;0;0;0;933;933;0;933;933;0;MPT;48500;48500;48450;48475;2,59;2;96950;96950;0;0;0;250;250;0;250;250;0
ALK;23/11/18;8106;8106;8106;8106;0,06;2;16212;16212;46,83439603;48,36601307;0;970;1024,666667;0;989,1217593;1019,014569;0;GRNT;820;820;815;818,17;0,96;197;161180;161180;0;0;0;3100;3100;0;3100;3100;0;KMB;5002;5050;5000;5004,33;-0,83;215;1075930;1075930;0;0;0;933;933;0;933;933;0;MPT;47000;48000;47000;47250;0,01;4;189000;189000;0;0;0;250;250;0;250;250;0
ALK;22/11/18;8101;8102;8100;8101,46;-1,59;130;1053190;1053190;46,83439603;48,36601307;0;970;1023,333333;0;986,5721914;1015,852339;0;GRNT;807;;;810,41;0;0;0;0;0;0;0;3100;3100;0;3100;3100;0;KMB;5040;5100;5040;5046,39;-1,33;444;2240599;2240599;0;0;0;933;933;0;933;933;0;MPT;47000;47301;47000;47246,38;-1,59;26;1228406;1228406;0;0;0;250;250;0;250;250;0
ALK;21/11/18;8240;8240;8101;8231,94;1,61;106;872586;872586;46,83439603;48,36601307;0;970;1022,333333;0;984,3625658;1012,894124;0;GRNT;807;825;807;810,41;-0,11;440;356580;356580;0;0;0;3100;3100;0;3100;3100;0;KMB;5100;5150;5100;5114,67;-1,02;1684;8613100;10149400;100;100;0;1229,571429;1071,4;0;1486,6;1200,870968;0;MPT;48000;48020;48000;48007,5;-1,02;22;1056165;1056165;0;0;0;250;250;0;250;250;0
ALK;20/11/18;8101;8102;8101;8101,6;-1,79;25;202540;202540;46,83439603;48,36601307;0;970;1021,333333;0;982,4475571;1010,126761;0;GRNT;806;815;806;811,27;-1,6;320;259605;259605;0;0;0;3100;3100;0;3100;3100;0;KMB;5149;5200;5149;5167,52;-1,55;810;4185693;5241443;100;100;0;1526,142857;1209,8;0;1966,386667;1451,459938;0;MPT;48500;48500;48500;48500;-0,73;6;291000;291000;0;0;0;250;250;0;250;250;0
ALK;19/11/18;8249;8250;8249;8249,6;0;25;206240;206240;46,83439603;48,36601307;0;970;1020,333333;0;980,7878828;1007,537937;0;GRNT;825;825;814;824,44;-0,12;832;685938;685938;0;0;0;3100;3100;0;3100;3100;0;KMB;5229;5300;5229;5248,77;-0,75;795;4172770;4172770;100;100;0;1822,714286;1348,2;0;2382,201778;1685,881877;0;MPT;48500;49428;48500;48858,85;-1,15;13;635165;635165;100;100;0;682,2142857;451,7;0;1056,8;640,3870968;0
ALK;16/11/18;8250;8250;8249;8249,89;0,17;45;371245;371245;46,83439603;48,36601307;0;970;1019,333333;0;979,3494984;1005,116135;0;GRNT;825;826;825;825,39;-2,89;515;425075;425075;0;0;0;3100;3100;0;3100;3100;0;KMB;5278;5360;5278;5288,28;-1,52;1141;6033926;8708926;100;100;0;2119,285714;1486,6;0;2742,574874;1905,17982;0;MPT;49900;49900;48250;49428,57;1,91;7;346000;346000;100;100;0;1328,642857;753,3666667;0;2155,893333;1199,0718;0
ALK;15/11/18;8290;;;8236;0;0;0;0;46,83439603;48,36601307;0;970;1019,333333;0;978,1028986;1002,850578;0;GRNT;850;;;849,96;0;0;0;0;0;0;0;3100;3100;0;3100;3100;0;KMB;5350;5380;5350;5370,17;-0,35;953;5117770;5117770;100;100;0;2415,857143;1625;0;3054,898224;2110,329509;0;MPT;48500;48500;48500;48500;-2,95;3;145500;145500;100;100;0;1975,071429;1055,033333;0;3108,440889;1721,712329;0
ALK;14/11/18;8290;8290;8200;8236;-0,74;5;41180;41180;46,83439603;48,36601307;0;970;1019,333333;0;977,0225121;1000,731186;0;GRNT;850;850;849;849,96;0,11;1125;956200;956200;0;0;0;3100;3100;0;3100;3100;0;KMB;5361;5396;5356;5388,84;-0,2;411;2214814;2214814;100;100;0;2712,428571;1763,4;0;3325,578461;2302,243735;0;MPT;49899;50000;49899;49974,75;0,11;4;199899;199899;97,37898848;97,63823549;0;2607,214286;1350,033333;0;3907,315437;2197,730889;0
ALK;13/11/18;8300;8300;8289;8297,18;0,07;262;2173860;2173860;46,83439603;48,36601307;0;970;1019,333333;0;976,0861772;998,7485287;0;GRNT;849;849;849;849;-0,12;430;365070;365070;0;0;0;3100;3100;0;3100;3100;0;KMB;5385;5400;5382;5399,5;0,11;330;1781834;1781834;100;100;0;3009;1901,8;0;3560,168;2481,776397;0;MPT;49999;51000;48001;49921,4;5,32;178;8886010;8886010;98,56984395;98,62747589;0;3660,785714;1841,7;0;5386,340045;3023,683735;0
ALK;12/11/18;8290;8300;8290;8291,04;-0,21;106;878850;878850;46,83439603;48,36601307;0;970;1019,333333;0;975,2746869;996,8937849;0;GRNT;850;850;850;850;0;90;76500;76500;0;0;0;3100;3100;0;3100;3100;0;KMB;5400;5400;5380;5393,35;-0,32;319;1720480;1720480;100;100;0;3305,571429;2040,2;0;3763,478933;2649,726307;0;MPT;47400;;;47400;0;0;0;0;98,62678574;98,67609029;0;4750,071429;2350,033333;0;6734,828039;3828,607365;0
ALK;09/11/18;8300;8315;8300;8308,32;0,01;184;1528730;1528730;46,83439603;48,36601307;0;970;1019,333333;0;974,5713953;995,158702;0;GRNT;850;850;850;850;-1,16;377;320450;320450;0;0;0;3100;3100;0;3100;3100;0;KMB;5423;5425;5400;5410,76;-0,07;1869;10112706;10112706;100;100;0;3602,142857;2178,6;0;3939,681742;2806,840739;0;MPT;47400;47400;47400;47400;0,64;1;47400;47400;94,57175803;95,18828951;0;5803,642857;2841,7;0;7836,850967;4549,342373;0
ALK;08/11/18;8315;8315;8300;8307,5;0,23;40;332300;332300;46,83439603;48,36601307;0;970;1019,333333;0;973,9618759;993,5355599;0;GRNT;860;860;860;860;0,04;227;195220;195220;0;0;0;3100;3100;0;3100;3100;0;KMB;5410;5421;5400;5414,45;-0,18;1523;8246213;8246213;100;100;0;3898,714286;2317;0;4092,390843;2953,818756;0;MPT;47100;47100;47100;47100;-0,42;1;47100;47100;94,57175803;95,18828951;0;6857,214286;3333,366667;0;8791,937505;5223,578349;0
ALK;07/11/18;8300;8300;8250;8288,6;-0,13;93;770840;770840;46,83439603;48,36601307;0;970;1019,333333;0;973,4336258;992,0171367;0;GRNT;860;;;859,63;0;0;0;0;0;0;0;3100;3100;0;3100;3100;0;KMB;5425;5425;5411;5424,35;-0,36;773;4193019;4193019;100;100;0;4195,285714;2455,4;0;4224,738731;3091,31432;0;MPT;47100;47500;47100;47300;-0,42;2;94600;94600;90,26748648;91,71896137;0;7875,071429;3808,366667;0;9553,012504;5822,057165;0
ALK;06/11/18;8300;8300;8295;8299,17;-0,01;519;4307270;4307270;46,83439603;48,36601307;0;970;970;0;972,975809;990,5966763;0;GRNT;860;860;850;859,63;0,1;296;254450;254450;0;0;0;3100;3100;0;3100;3100;0;KMB;5410;5449;5410;5443,88;0,76;693;3772607;3772607;100;100;0;4491,857143;2593,8;0;4339,440233;3219,939202;0;MPT;47500;47500;47500;47500;-1,04;5;237500;237500;86,0498143;88,38645618;0;8857,214286;4266,7;0;10145,94417;6349,666381;0
ALK;05/11/18;8300;8300;8298;8299,65;-0,24;344;2855078;2855078;46,83439603;48,36601307;0;970;970;0;972,5790345;989,2678585;0;GRNT;860;860;854;858,76;1,02;1072;920588;920588;0;0;0;3100;3100;0;3100;3100;0;KMB;5403;5403;5403;5403;-0,86;5;27015;27015;100;100;0;4788,428571;2732,2;0;4438,848202;3340,265705;0;MPT;48000;48000;48000;48000;0;20;960000;960000;81,92736663;85,18464099;0;9803,642857;4708,366667;0;10593,15161;6810,978227;0
ALK;02/11/18;8325;8350;8300;8319,79;0,16;145;1206370;1206370;46,83439603;48,36601307;0;970;970;0;972,2351632;988,0247708;0;GRNT;850;865;850;850,11;0,06;10610;9019655;9019655;0;0;0;3100;3100;0;3100;3100;0;KMB;5450;5450;5450;5450;0,24;60;327000;327000;100;100;0;5085;2870,6;0;4525,001775;3452,829208;0;MPT;48000;48000;47999;47999,98;0;48;2303999;2303999;81,92736663;85,18464099;0;10750,07143;5150,033333;0;10980,7314;7242,528019;0
ALK;01/11/18;8350;8350;8301;8306,63;0,1;198;1644712;1644712;46,83439603;48,36601307;0;970;970;0;971,9371415;986,8618824;0;GRNT;850;850;849;849,63;1,15;1172;995770;995770;0;0;0;3100;3100;0;3100;3100;0;KMB;5450;5451;5401;5437;0,64;562;3055593;3055593;100;100;0;5085;3009;0;4599,668205;3558,13055;0;MPT;48000;48000;48000;48000;0;46;2208000;2208000;77,61495706;82,00556875;0;11660,78571;5575,033333;0;11249,96721;7613,977824;0
ALK;31/10/18;8349;8350;8250;8298,24;-0,06;255;2116051;2116051;46,83439603;48,36601307;0;970;970;0;971,6788559;985,774019;0;GRNT;840;840;840;840;-0,01;490;411600;411600;0;0;0;3100;3100;0;3100;3100;0;KMB;5430;5430;5400;5402,34;0,04;305;1647713;1647713;100;100;0;5085;3147,4;0;4664,379111;3656,638256;0;MPT;47999;48000;47999;47999,47;0;66;3167965;3167965;75,89410427;80,75844289;0;12557,21429;5993,366667;0;11456,63825;7948,5599;0
ALK;30/10/18;8300;8329;8201;8303,58;0,04;119;988126;988126;46,83439603;48,36601307;0;970;970;0;971,4550085;984,7563403;0;GRNT;840;850;839;840,1;0,11;6957;5844595;5844595;0;0;0;3100;3100;0;3100;3100;0;KMB;5400;5400;5400;5400;-0,18;1197;6463800;11863800;100;100;0;5085;3285,8;0;4720,461896;3748,790627;0;MPT;48000;48000;48000;48000;0;6;288000;288000;73,26988715;78,89661376;0;13000;6401,7;0;11595,75315;8242,201197;0
ALK;29/10/18;8300;8300;8300;8300;0,79;107;888100;888100;46,83439603;48,36601307;0;970;970;0;971,2610073;983,8043184;0;GRNT;840;840;826;839,17;-0,7;3720;3121720;3121720;0;0;0;3100;3100;0;3100;3100;0;KMB;5425;5450;5400;5409,77;-1,96;133;719500;719500;100;100;0;5085;3424,2;0;4769,066977;3834,997683;0;MPT;48000;48000;48000;48000;1,26;28;1344000;1344000;68,98833888;75,88045755;0;13192,85714;6793,366667;0;11649,65273;8484,639829;0
ALK;26/10/18;8250;8250;8220;8235;-1,38;10;82350;82350;46,83439603;48,36601307;0;970;970;0;971,092873;982,9137172;0;GRNT;840;;;845,07;0;0;0;0;0;0;0;3100;3100;0;3100;3100;0;KMB;5500;5560;5500;5517,84;-1,18;1225;6759351;6759351;100;100;0;5085;3562,6;0;4811,19138;3915,642994;0;MPT;48000;48000;47102;47401,08;-1,3;13;616214;616214;68,98833888;75,88045755;0;13385,71429;7185,033333;0;11696,3657;8711,43726;0
ALK;25/10/18;8300;8400;8300;8350;-0,6;374;3122900;3122900;46,83439603;48,36601307;0;970;970;0;970,9471566;982,0805742;0;GRNT;840;850;840;845,07;-2,47;1080;912680;912680;0;0;0;3100;3100;0;3100;3100;0;KMB;5600;5600;5560;5583,99;1,05;1634;9124234;71811994;100;100;0;5085;3701;0;4847,699196;3991,085381;0;MPT;48000;48110;48000;48023,15;-3,06;40;1920926;1920926;64,60966899;72,89811003;0;13557,14286;7560,033333;0;11670,18361;8891,344533;0
ALK;24/10/18;8400;8403;8353;8400,78;-1,47;221;1856573;1856573;46,83439603;48,36601307;0;970;970;0;970,8208691;981,3011823;0;GRNT;858;880;857;866,5;-1,81;3902;3381080;3381080;0;0;0;3100;3100;0;3100;3100;0;KMB;5512;5621;5500;5525,9;-0,74;2759;15245950;15245950;100;100;0;5085;3839,4;0;4879,339303;4061,660518;0;MPT;49000;50000;49000;49540,86;-1,03;49;2427502;2427502;64,60966899;72,89811003;0;13307,14286;7935,033333;0;11647,49246;9059,644886;0
ALK;22/10/18;8599;8629;8351;8526,54;4,89;872;7435144;7435144;46,83439603;48,36601307;0;970;970;0;970,7114199;980,5720737;0;GRNT;880;899;866;882,5;6,37;5990;5286204;5286204;0;0;0;3100;3100;0;3100;3100;0;KMB;5503;5699;5500;5567,22;7,07;2292;12760057;12760057;100;100;0;5085;3977,8;0;4906,760729;4127,68242;0;MPT;50000;52399;49501;50055,82;4,86;226;11312616;11312616;64,60966899;72,89811003;0;13021,42857;8310,033333;0;11627,8268;9217,087151;0
ALK;19/10/18;8200;8200;8052;8129,21;0,97;185;1503904;1503904;46,83439603;48,36601307;0;970;970;0;970,6165639;979,8900045;0;GRNT;830;830;828;829,62;1,98;1587;1316610;1316610;0;0;0;3100;3100;0;3100;3100;0;KMB;5200;5200;5198;5199,83;0,93;1278;6645382;6645382;100;100;0;5085;4116,2;0;4930,525965;4189,444845;0;MPT;48000;48000;46920;47735,31;1,74;49;2339030;2339030;64,59942712;72,89176686;0;12771,35714;8685;0;11610,64989;9364,307335;0
ALK;18/10/18;8055;8079;8050;8050,94;0,63;928;7471269;7471269;46,83439603;48,36601307;0;970;970;0;970,5343554;979,2519397;0;GRNT;829;829;810;813,53;1,69;2166;1762110;1762110;0;0;0;3100;3100;0;3100;3100;0;KMB;5155;5156;5150;5151,75;1,32;4099;21117021;26297021;100;100;0;5085;4254,6;0;4951,122503;4247,222597;0;MPT;46920;46920;46920;46920;2,99;6;281520;281520;64,60546942;72,89420678;0;12521,35714;9060;0;11595,89657;9502,093959;0
