stock_id,Date      ,PriceOfLastTransaction,MaxPrice,MinPrice,AvgPrice,ChangePercentage,TradedQuantity,TotalTradedVolume,TotalTradedVolumeIncludingBlocks,RSI_14             ,RSI_30            ,RSI_60            ,SMA_14            ,SMA_30            ,SMA_60            ,EMA_14            ,EMA_30            ,EMA_60
ALK     ,2002-09-02,1260.0                ,0.0     ,0.0     ,1269.17 ,0.0             ,0             ,0                ,0                               ,53.995461103512085 ,52.58434328253859 ,49.764116381620305,1262.642857142857 ,1243.2333333333333,1218.4666666666667,1254.9721301787683,1243.0511368197594,1236.4456936230563
ALK     ,2002-09-03,1280.0                ,1280.0  ,1251.0  ,1280.0  ,0.85            ,410           ,523350           ,523350                          ,58.430328598450664 ,54.569513726056776,50.68933725727762 ,1262.642857142857 ,1244.2333333333333,1219.8            ,1258.309179488266 ,1245.434934444291 ,1237.8737036682019
ALK     ,2002-09-04,1280.0                ,0.0     ,0.0     ,1280.0  ,0.0             ,0             ,0                ,0                               ,58.430328598450664 ,54.569513726056776,50.689337257277636,1262.642857142857 ,1245.5666666666666,1219.9666666666667,1261.2012888898305,1247.6649386736915,1239.2548937118675
ALK     ,2002-09-05,1280.0                ,0.0     ,0.0     ,1280.0  ,0.0             ,0             ,0                ,0                               ,58.430328598450664 ,54.569513726056776,50.689337257277636,1262.0714285714287,1246.9            ,1220.4666666666667,1263.7077837045197,1249.7510716624856,1240.5907988360684
ALK     ,2002-09-10,1290.0                ,1290.0  ,1280.0  ,1290.0  ,0.78            ,238           ,305840           ,305840                          ,60.79076544246692  ,55.59850895172145 ,51.16232952191781 ,1262.7857142857142,1248.5666666666666,1221.1166666666666,1267.213412543917 ,1252.3477767165189,1242.2107726447218
ALK     ,2002-09-11,1290.0                ,1290.0  ,1250.0  ,1276.61 ,-1.04           ,458           ,576957           ,576957                          ,60.79076544246692  ,55.598508951721435,51.162329521917805,1263.5            ,1251.5666666666666,1221.7666666666667,1270.2516242047282,1254.7769524122273,1243.7776325580096
ALK     ,2002-09-12,1290.0                ,0.0     ,0.0     ,1276.61 ,0.0             ,0             ,0                ,0                               ,60.79076544246692  ,55.59850895172145 ,51.16232952191781 ,1266.357142857143 ,1254.5666666666666,1223.2666666666667,1272.884740977431 ,1257.0494070953093,1245.293120015124
ALK     ,2002-09-16,1270.0                ,1270.0  ,1251.0  ,1262.15 ,-1.13           ,221           ,279720           ,279720                          ,53.239285738421124 ,52.943427818320565,50.1504798312107  ,1267.7857142857142,1256.9            ,1223.6166666666666,1272.5001088471067,1257.8849292181926,1246.1031816539723
ALK     ,2002-09-17,1275.0                ,1280.0  ,1275.0  ,1279.71 ,1.39            ,342           ,437660           ,437660                          ,54.752544851363574 ,53.51750116601166 ,50.39987481425814 ,1269.5714285714287,1257.7333333333333,1224.05           ,1272.8334276674925,1258.989127333148 ,1247.0506183210553
ALK     ,2002-09-18,1300.0                ,1300.0  ,1270.0  ,1292.14 ,0.97            ,609           ,786914           ,786914                          ,61.467117110859995 ,56.27652246905968 ,51.630339109461445,1275.2857142857142,1262.0666666666666,1225.7166666666667,1276.4556373118269,1261.6349900858481,1248.7866636220042
ALK     ,2002-09-19,1300.0                ,0.0     ,0.0     ,1292.14 ,0.0             ,0             ,0                ,0                               ,61.46711711085998  ,56.27652246905968 ,51.63033910946143 ,1278.857142857143 ,1265.4            ,1227.3833333333334,1279.59488567025  ,1264.1101520157933,1250.4657894048894
ALK     ,2002-09-23,1300.0                ,1300.0  ,1290.0  ,1290.0  ,-0.17           ,155           ,200575           ,200575                          ,61.46711711085998  ,56.27652246905968 ,51.630339109461445,1282.4285714285713,1268.7333333333333,1229.0333333333333,1282.3155675808835,1266.4256260792906,1252.0898618834176
ALK     ,2002-09-24,1300.0                ,1300.0  ,1300.0  ,1300.0  ,0.78            ,280           ,364000           ,364000                          ,61.46711711085998  ,56.276522469059685,51.630339109461445,1283.9285714285713,1272.0666666666666,1230.7            ,1284.6734919034323,1268.5917147193363,1253.6606860839613
ALK     ,2002-09-25,1300.0                ,1300.0  ,1300.0  ,1300.0  ,0.0             ,120           ,156000           ,156000                          ,61.46711711085998  ,56.276522469059685,51.630339109461445,1286.7857142857142,1273.7333333333333,1232.3666666666666,1286.717026316308 ,1270.6180557051855,1255.1800078517003
ALK     ,2002-09-26,1300.0                ,1300.0  ,1300.0  ,1300.0  ,0.0             ,258           ,335400           ,335400                          ,61.46711711085998  ,56.27652246905968 ,51.630339109461445,1289.642857142857 ,1275.4            ,1234.0333333333333,1288.4880894741336,1272.5136650145284,1256.6495157909887
ALK     ,2002-09-30,1300.0                ,1300.0  ,1300.0  ,1300.0  ,0.0             ,363           ,471900           ,471900                          ,61.46711711085998  ,56.27652246905968 ,51.630339109461445,1291.0714285714287,1277.0666666666666,1235.7            ,1290.0230108775825,1274.286976949075 ,1258.070843142104
ALK     ,2002-10-01,1300.0                ,1300.0  ,1300.0  ,1300.0  ,0.0             ,297           ,386100           ,386100                          ,61.46711711085998  ,56.276522469059685,51.630339109461445,1292.5            ,1277.7333333333333,1237.7            ,1291.3532760939047,1275.945881662038 ,1259.4455695964612
ALK     ,2002-10-02,1260.0                ,1260.0  ,1260.0  ,1260.0  ,-3.08           ,40            ,50400            ,50400                           ,42.99729305901741  ,50.043236989379416,49.38789981684385 ,1291.0714285714287,1277.0666666666666,1239.0333333333333,1287.172839281384 ,1274.9171151031967,1259.463747642479
ALK     ,2002-10-03,1221.0                ,1260.0  ,1221.0  ,1241.2  ,-1.49           ,102           ,126602           ,126602                          ,32.684955677320026 ,45.014383908488206,47.348844730650974,1286.142857142857 ,1275.1            ,1239.8833333333334,1278.3497940438663,1271.4385915481516,1258.2026411623976
