,symbol,date,rmse_norm,rmse_denorm
0,BTC_with_indicators,2016-07-29,0.000722312767343497,2.028615722656241
1,BTC_with_indicators,2016-08-26,0.0003368524151281249,0.9460815429687273
2,BTC_with_indicators,2016-09-09,0.0028415448095075735,7.980571289062482
3,BTC_with_indicators,2016-10-29,0.0003732857405584489,1.0483593750000182
4,BTC_with_indicators,2016-11-24,0.0028092991341904794,7.889938964843736
5,BTC_with_indicators,2016-12-14,0.004095407319584687,11.502097167968714
6,BTC_with_indicators,2017-01-27,0.006273796664171161,17.62010742187499
7,BTC_with_indicators,2017-02-14,0.005777482716446292,16.226193847656305
8,BTC_with_indicators,2017-03-22,0.03242541962565809,91.06777832031253
9,BTC_with_indicators,2017-04-20,0.019029818331595172,53.4457861328126
10,BTC_with_indicators,2017-05-07,0.0030876173556542152,8.671660156250027
11,BTC_with_indicators,2017-06-11,0.15126562586873238,424.83400390625
