  ,stock_id          ,date      ,rmse_norm           ,rmse_denorm
0 ,horizontal-dataset,2019-01-04,0.05433818783470711 ,2417.297502741775
1 ,horizontal-dataset,2018-10-30,0.035644776349334155,1417.0617749215915
2 ,horizontal-dataset,2018-12-11,0.05674018525568342 ,2839.7270721692953
3 ,horizontal-dataset,2018-11-22,0.07357577648893483 ,3513.140860077719
4 ,horizontal-dataset,2018-11-15,0.02727731464683374 ,1434.7835304252828
5 ,horizontal-dataset,2018-11-09,0.054207378619347595,5951.246941090083
6 ,horizontal-dataset,2018-11-05,0.024577808260220976,1692.2225739388064
7 ,horizontal-dataset,2018-12-25,0.0706867112547273  ,5987.797565000635
8 ,horizontal-dataset,2018-11-30,0.0471287673558469  ,1911.460667907758
9 ,horizontal-dataset,2018-12-14,0.0680453342876417  ,3993.4124154334763
10,horizontal-dataset,2018-11-13,0.01752033956972687 ,165.77736565537333
11,horizontal-dataset,2018-10-26,0.035080211240367636,2530.0763361288277
12,horizontal-dataset,2018-10-03,0.019106544454148718,356.58008734312335
13,horizontal-dataset,2018-10-09,0.009087469232656645,325.65585987480165
14,horizontal-dataset,2018-12-10,0.09867277240745535 ,8579.908518757324
15,horizontal-dataset,2018-10-04,0.011602566463473504,346.0987046361843
16,horizontal-dataset,2018-10-24,0.027618568064744057,1903.7519101983128
17,horizontal-dataset,2018-12-07,0.05795805982673395 ,3849.439626272152
18,horizontal-dataset,2018-11-20,0.03136146094759733 ,1847.6661614663103
19,horizontal-dataset,2018-11-16,0.0546192247677423  ,2135.6346462968413
20,horizontal-dataset,2018-10-29,0.01602347714100412 ,1651.9995119380778
21,horizontal-dataset,2018-12-13,0.058219519070238444,1176.3719360363777
22,horizontal-dataset,2018-11-28,0.031841758824994876,3741.4539878096016
23,horizontal-dataset,2018-12-19,0.00966947961116162 ,503.7625829441551
24,horizontal-dataset,2018-10-19,0.03171714380023814 ,1665.1332737180717
25,horizontal-dataset,2018-11-14,0.02337186719363829 ,2906.7001579734288
26,horizontal-dataset,2018-12-03,0.016527923832241012,1928.8016124180506
27,horizontal-dataset,2018-12-21,0.015060634044958977,2217.51271553025
28,horizontal-dataset,2018-10-18,0.02615693900634305 ,1846.6298975421485
29,horizontal-dataset,2018-11-19,0.03392082142573656 ,2683.807527856032
