,symbol,date,rmse_norm,rmse_denorm
0,XMR,2016-07-29,0.009193147095721249,0.00021806143972277628
1,XMR,2016-08-26,0.0512004896219424,0.0012144756206870083
2,XMR,2016-09-09,0.033694499761217744,0.0007992349517345412
3,XMR,2016-10-29,0.04053755746321974,0.0009615503367185595
4,XMR,2016-11-24,0.0030363100576158986,7.202164262533166e-05
5,XMR,2016-12-14,0.03208338711756281,0.0007610183289647101
6,XMR,2017-01-27,0.05060595485050412,0.0012003727850317964
7,XMR,2017-02-14,0.04441926441144384,0.0010536244362592678
8,XMR,2017-03-22,0.04963045076013228,0.0011772337073087703
9,XMR,2017-04-20,0.00682502864384138,0.0001618887764215475
10,XMR,2017-05-07,0.06723688133249373,0.0015948601460456825
11,XMR,2017-06-11,0.0955577869640436,0.002266630294919015
