,symbol,date,rmse_norm,rmse_denorm
0,XLM_with_indicators,2016-07-29,0.022293066904304305,6.540786347055111e-07
1,XLM_with_indicators,2016-08-26,0.002360001846325205,6.924241167493185e-08
2,XLM_with_indicators,2016-09-09,0.0037847882277638745,1.1104571836884125e-07
3,XLM_with_indicators,2016-10-29,0.015734124458925046,4.616392112587347e-07
4,XLM_with_indicators,2016-11-24,0.008088484297277314,2.3731603384541794e-07
5,XLM_with_indicators,2016-12-14,0.022154149709202126,6.500028497452151e-07
6,XLM_with_indicators,2017-01-27,0.0036450930234316406,1.0694683715351853e-07
7,XLM_with_indicators,2017-02-14,0.0037118926321822246,1.089070779486791e-07
8,XLM_with_indicators,2017-03-22,0.003940814351834403,1.1562359056726561e-07
9,XLM_with_indicators,2017-04-20,0.001247291568090246,3.659549727919505e-08
10,XLM_with_indicators,2017-05-07,0.8119230506854066,2.3821821956150232e-05
11,XLM_with_indicators,2017-06-11,0.007115706059911575,2.087747396784831e-07
