,symbol,date,rmse_norm,rmse_denorm
0,DASH,2016-07-29,0.0013437711764035243,0.00014134871482848754
1,DASH,2016-08-26,0.009277487869733592,0.0009758790946006769
2,DASH,2016-09-09,0.0018061951007363186,0.00018999125957488983
3,DASH,2016-10-29,0.0015163162482570436,0.00015949838191270903
4,DASH,2016-11-24,0.00785077179587626,0.0008258067739009851
5,DASH,2016-12-14,0.0003742468108270808,3.936642646789473e-05
6,DASH,2017-01-27,0.00413494084132246,0.0004349465280771257
7,DASH,2017-02-14,0.020625136208161643,0.00216951705813408
8,DASH,2017-03-22,0.004235768264231221,0.00044555746793746576
9,DASH,2017-04-20,0.029975597194860648,0.003153071457147598
10,DASH,2017-05-07,0.0322707959416747,0.0033945026254653954
11,DASH,2017-06-11,0.06077244794744552,0.006392531275749208
