Real,Predicted
0.526078739473284,0.49392123810930066
0.5041259459253907,0.606766707917194
0.5072463768115942,0.5784264182709593
0.5359328416758198,0.7683020224847485
0.6091878046765264,0.5542620955863132
0.7443762781186094,0.8544794275566708
0.7053119730185499,0.8646189585824886
0.5408881339480709,0.45447648159561393
