Real,Predicted
0.37588793708952145,0.37292933867028155
0.492337528995703,0.501818430666248
0.15217391304347824,0.1316027440274496
0.2579240546053663,0.24046235329841015
0.21837560935305295,0.19293850179082042
0.04839809134287663,0.04962677694682652
0.6496627318718382,0.6471249771811642
0.10943945644261102,0.09131026276054577
