Real,Predicted
0.17590024692073192,0.18333496234876304
0.07755637525192988,0.061903025442408756
0.10869565217391303,0.10879840570594407
0.10203201004236621,0.10563079868316297
0.04213831281500455,0.039466629136335266
0.05351056578050443,0.04499779788186943
0.28903878583473863,0.24685852510372674
0.035185634554719736,0.03017240939695678
