Real,Predicted
0.29818755838118477,0.28618512336261565
0.8718484998288779,0.9625782948143864
0.05072463768115941,0.07386350337482661
0.029067942884042047,0.02248964660666438
0.11592167231264978,0.13305889409878374
0.027607361963190188,0.01779590263124338
0.8465430016863408,0.8648334472900494
0.032273719970880854,0.017397984845140213
