,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.059755636437364486,165.0462697857557
1,LSTM_256_neurons_200_days,0.026056805636519777,71.96936382942347
2,LSTM_256_neurons_100_days,0.04919838084028983,135.88692104229915
3,LSTM_128_neurons_30_days,0.060042586291126576,165.83882795589045
4,LSTM_128_neurons_200_days,0.05287100540505442,146.03079588415946
5,LSTM_128_neurons_100_days,0.06090048102405776,168.20834459434263
