,symbol,date,rmse_norm,rmse_denorm
0,DASH,2016-07-29,0.0013437711764035243,0.00014885236105432673
1,DASH,2016-08-26,0.009277472968572398,0.001027685256251274
2,DASH,2016-09-09,0.0018061876501557217,0.0002000757202238728
3,DASH,2016-10-29,0.0015163087976764467,0.00016796495481633325
4,DASH,2016-11-24,0.00785077179587626,0.0008696472213561334
5,DASH,2016-12-14,0.00037425053611737924,4.1456626731183055e-05
6,DASH,2017-01-27,0.00413494084132246,0.00045803628147987087
7,DASH,2017-02-14,0.02062514365874224,0.002284692271603047
8,DASH,2017-03-22,0.004235887473520772,0.0004692233034149229
9,DASH,2017-04-20,0.029975626997183036,0.0033204649186115293
10,DASH,2017-05-07,0.03227085554631948,0.0035747167287962997
11,DASH,2017-06-11,0.060772507552090294,0.006731902562920659
