,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.04424598671892485,17.73963865400972
1,LSTM_256_neurons_30_days,0.08644060441867343,19.863619624355145
2,LSTM_128_neurons_100_days,0.054820069156045884,33.40747435527105
3,LSTM_256_neurons_100_days,0.08820687168621613,14.19769885560508
4,LSTM_128_neurons_200_days,0.04285419828321661,18.10279473650263
5,LSTM_256_neurons_200_days,0.043444265953658565,32.189059493007456
