  ,stock_id,date      ,rmse_norm             ,rmse_denorm
0 ,grnt    ,2019-01-04,0.012590016937646692  ,38.399536132812386
1 ,grnt    ,2018-10-30,0.0014784026341360113 ,4.50909423828125
2 ,grnt    ,2018-12-11,0.008171956754121606  ,24.924438476562386
3 ,grnt    ,2018-11-22,0.0031426844635947526 ,9.585205078124886
4 ,grnt    ,2018-11-15,0.0008287879287219857 ,2.5278320312501137
5 ,grnt    ,2018-11-09,0.005607202404835143  ,17.101928710937386
6 ,grnt    ,2018-11-05,0.004200755865847505  ,12.81231689453125
7 ,grnt    ,2018-12-25,0.002093054134337663  ,6.383789062500114
8 ,grnt    ,2018-11-30,0.0028019577753348457 ,8.54595947265625
9 ,grnt    ,2018-12-14,0.0013056595305927232 ,3.98223876953125
10,grnt    ,2018-11-13,0.0003340530786358209 ,1.0189208984375
11,grnt    ,2018-10-26,0.006470025758274267  ,19.73358154296875
12,grnt    ,2018-10-03,0.004954522242311549  ,15.111328125
13,grnt    ,2018-10-09,0.01019925973454458   ,31.107727050781136
14,grnt    ,2018-12-10,0.00430452427903158   ,13.128784179687386
15,grnt    ,2018-10-04,0.009395265247000989  ,28.655578613281136
16,grnt    ,2018-10-24,0.005100157358607305  ,15.555480957031136
17,grnt    ,2018-12-07,0.00010576355652733294,0.32257080078125
18,grnt    ,2018-11-20,0.0036723448409408943 ,11.200683593750114
19,grnt    ,2018-11-16,0.0007923792620174175 ,2.4168090820311363
20,grnt    ,2018-10-29,0.00996573152112179   ,30.3955078125
21,grnt    ,2018-12-13,0.005883945383009348  ,17.94598388671875
22,grnt    ,2018-11-28,0.0024145215261177633 ,7.3642578125
23,grnt    ,2018-12-19,0.0016672711391918227 ,5.085205078125
24,grnt    ,2018-10-19,0.002177728101855403  ,6.64202880859375
25,grnt    ,2018-11-14,0.002320632094242492  ,7.077880859374886
26,grnt    ,2018-12-03,0.007644024442453823  ,23.31427001953125
27,grnt    ,2018-12-21,0.0009756337423793837 ,2.97564697265625
28,grnt    ,2018-10-18,0.009659438621802408  ,29.46124267578125
29,grnt    ,2018-11-19,0.0023427952508457417 ,7.145507812500114
