  ,stock_id,date      ,rmse_norm             ,rmse_denorm
0 ,alk     ,2019-01-04,0.04502794615951655   ,614.63134765625
1 ,alk     ,2018-10-30,0.028198753084455186  ,384.9130859375
2 ,alk     ,2018-12-11,0.03673109837940758   ,501.37939453125
3 ,alk     ,2018-11-22,0.002019146493066337  ,27.56152343749909
4 ,alk     ,2018-11-15,0.011338267963884485  ,154.767578125
5 ,alk     ,2018-11-09,0.013850603784833604  ,189.060546875
6 ,alk     ,2018-11-05,0.00993392297199791   ,135.59814453125
7 ,alk     ,2018-12-25,0.017004761722061668  ,232.115234375
8 ,alk     ,2018-11-30,0.028184268893776343  ,384.71533203125
9 ,alk     ,2018-12-14,0.0029854514659979348 ,40.75146484375
10,alk     ,2018-11-13,0.024784122194562608  ,338.30322265625
11,alk     ,2018-10-26,0.003584649099971804  ,48.9306640625
12,alk     ,2018-10-03,0.0046529503532382055 ,63.5126953125
13,alk     ,2018-10-09,0.05453583936551554   ,744.4140625
14,alk     ,2018-12-10,0.001037325832869973  ,14.15966796875
15,alk     ,2018-10-04,0.00010521113217532019,1.43603515625
16,alk     ,2018-10-24,0.008521352932130077  ,116.31640625
17,alk     ,2018-12-07,0.010960241743933175  ,149.6074218750009
18,alk     ,2018-11-20,0.013114074280847099  ,179.0073242187491
19,alk     ,2018-11-16,0.028607521519992796  ,390.49267578125
20,alk     ,2018-10-29,0.00303760596684044   ,41.462890625
21,alk     ,2018-12-13,0.02901127530541614   ,396.00390625
22,alk     ,2018-11-28,0.01016053895810587   ,138.69140625
23,alk     ,2018-12-19,0.0008218030789832742 ,11.2177734375
24,alk     ,2018-10-19,0.025348875767145396  ,346.01220703125
25,alk     ,2018-11-14,0.007141794520856726  ,97.4853515625
26,alk     ,2018-12-03,0.01300235140454642   ,177.48193359375
27,alk     ,2018-12-21,0.0053533575473687645 ,73.0732421875
28,alk     ,2018-10-18,0.006942447812565922  ,94.76416015625
29,alk     ,2018-11-19,0.029511718016404398  ,402.8349609375
