 ,model                    ,mean_rmse_norm      ,mean_rmse_denorm
0,LSTM_128_neurons_30_days ,0.06542200476495709 ,48.335433471375076
1,LSTM_256_neurons_30_days ,0.06362176581725518 ,25.341931151947684
2,LSTM_128_neurons_100_days,0.049919861467164775,30.42346801918486
3,LSTM_256_neurons_100_days,0.07872267306907796 ,28.016355199429302
4,LSTM_128_neurons_200_days,0.055151117449460316,1.2569449479138781
5,LSTM_256_neurons_200_days,0.0638367834849307  ,25.013909736634126
