,symbol,date,rmse_norm,rmse_denorm
0,XEM,2016-07-29,0.003730553001877024,4.5150827947072744e-07
1,XEM,2016-08-26,0.00326629837101218,3.9531980495667003e-07
2,XEM,2016-09-09,0.0005027288103915117,6.08451944217078e-08
3,XEM,2016-10-29,0.0008517532960832588,1.0308763998444167e-07
4,XEM,2016-11-24,0.0016620652827853757,2.0116003993549396e-07
5,XEM,2016-12-14,0.0018235613434760753,2.207056510623083e-07
6,XEM,2017-01-27,0.0011554696595389088,1.3984666617470775e-07
7,XEM,2017-02-14,0.0036609875956892107,4.430893517856028e-07
8,XEM,2017-03-22,0.0033705643099871258,4.0793954867404324e-07
9,XEM,2017-04-20,0.011452869608866545,1.386141285928896e-06
10,XEM,2017-05-07,0.15769579312943782,1.908592135389335e-05
11,XEM,2017-06-11,0.009651521547839659,1.1681303662248001e-06
