,configuration,Average_RMSE_norm,Average_RMSE_denorm
0,LSTM_256_neurons_30_days,0.036776467245507656,18.792944787697092
1,LSTM_256_neurons_200_days,0.03843573176471166,18.49547302751267
2,LSTM_256_neurons_100_days,0.03212562103336271,14.662895559158407
3,LSTM_128_neurons_30_days,0.037670568726263426,17.887221105740295
4,LSTM_128_neurons_200_days,0.035296774192120135,16.58284137618656
5,LSTM_128_neurons_100_days,0.040728577951832746,27.16825524851318
