stock_id,Date      ,PriceOfLastTransaction,MaxPrice,MinPrice,AvgPrice,ChangePercentage,TradedQuantity,TotalTradedVolume,TotalTradedVolumeIncludingBlocks,RSI_14            ,RSI_30            ,RSI_60            ,SMA_14            ,SMA_30            ,SMA_60            ,EMA_14            ,EMA_30            ,EMA_60            ,PriceOfLastTransaction_n,MaxPrice_n         ,MinPrice_n         ,AvgPrice_n         ,ChangePercentage_n ,TradedQuantity_n      ,TotalTradedVolume_n   ,TotalTradedVolumeIncludingBlocks_n,RSI_14_n            ,RSI_30_n           ,RSI_60_n           ,SMA_14_n           ,SMA_30_n           ,SMA_60_n           ,EMA_14_n           ,EMA_30_n           ,EMA_60_n
KMB     ,2012-04-02,2920.0                ,2920.0  ,2920.0  ,2920.0  ,-2.02           ,50            ,146000           ,146000                          ,37.898966779433024,46.345716499469006,48.25499400529636 ,3020.0714285714284,3104.833333333333 ,2961.95           ,3004.860151487417 ,3027.046440538779 ,2984.4727187701287,0.2432961919921636      ,0.3208791208791209 ,0.32451655923538564,0.3208791208791209 ,0.3922134102379236 ,0.001153881657897166  ,0.001855746636589505  ,0.00012910330652933516            ,0.37898966779433024 ,0.4634571649946901 ,0.48254994005296364,0.37055766382415584,0.4003687974966473 ,0.38416907875253187,0.3669169403143815 ,0.3927192146503384 ,0.391740705137471
KMB     ,2012-04-03,2950.0                ,2979.0  ,2950.0  ,2952.23 ,1.1             ,1236          ,3648955          ,3648955                         ,41.78734383243592 ,48.0799822869655  ,49.10572082105368 ,3005.857142857143 ,3097.4            ,2966.45           ,2997.545464622428 ,3022.0757024395025,2983.3424656956977,0.24696951144851234     ,0.3273626373626374 ,0.32785063347410537,0.32442087912087914,0.40828097641363686,0.028523954583217943  ,0.046380383344633264  ,0.0032266586018955493             ,0.41787343832435925 ,0.48079982286965506,0.49105720821053683,0.36881359497287497,0.3994102678724941 ,0.3847527350783937 ,0.366023759803957  ,0.3920743271664738 ,0.39159234856728803
KMB     ,2012-04-04,2940.0                ,2940.0  ,2940.0  ,2940.0  ,-0.41           ,355           ,1043700          ,1043700                         ,40.868748337280756,47.54999707269619 ,48.83356470873736 ,2997.285714285714 ,3089.366666666667 ,2970.133333333333 ,2989.872736006105 ,3016.7804958305023,2981.9214012466578,0.2457450716297294      ,0.3230769230769231 ,0.3267392753945321 ,0.3230769230769231 ,0.4005046863734679 ,0.008192559771069878  ,0.0132660463329347    ,0.0009229117878401857             ,0.4086874833728076  ,0.47549997072696193,0.48833564708737365,0.3677618951630573 ,0.39837436814414917,0.38523046858956206,0.3650868595936859 ,0.3913873441876042 ,0.3914058202114376
KMB     ,2012-04-05,2900.0                ,2970.0  ,2875.0  ,2915.86 ,-0.82           ,1175          ,3426130          ,3426130                         ,37.33347769546476 ,45.47574046583349 ,47.75689786064265 ,2983.0            ,3080.666666666666 ,2973.4666666666667,2977.8897045386243,3009.246270293051 ,2979.2354536648004,0.2408473123545978      ,0.3263736263736264 ,0.31951544787730607,0.3204241758241758 ,0.3983932433824287 ,0.027116218960583402  ,0.04354814536998904   ,0.003029621312324323              ,0.37333477695464756 ,0.4547574046583349 ,0.47756897860642655,0.36600906214669465,0.39725250163336884,0.385662806608719  ,0.36362363767317074,0.3904098781347412 ,0.39105326379734756
KMB     ,2012-04-06,2900.0                ,2900.0  ,2900.0  ,2900.0  ,-0.54           ,780           ,2262000          ,2262000                         ,37.33347769546475 ,45.4757404658335  ,47.75689786064265 ,2970.142857142857 ,3070.0            ,2976.7833333333333,2967.5044106001405,3002.198123822531 ,2976.637569938085 ,0.2408473123545978      ,0.31868131868131866,0.32229384307623915,0.31868131868131866,0.3998352044494799 ,0.01800055386319579   ,0.028751362273736026  ,0.0020002169819818916             ,0.3733347769546475  ,0.45475740465833503,0.47756897860642655,0.3644315124319682 ,0.39587703311440464,0.3860929829377801 ,0.3623555120087242 ,0.3894954744078693 ,0.3907122666099489
KMB     ,2012-04-09,2813.0                ,2892.0  ,2813.0  ,2826.77 ,-2.53           ,586           ,1656486          ,1656486                         ,30.64636139522865 ,41.283954903994456,45.50039534478199 ,2951.714285714286 ,3057.1            ,2978.333333333333 ,2946.9038225201216,2989.9917932533363,2971.2724037106073,0.2301946859311865      ,0.3178021978021978 ,0.31262502778395196,0.31063406593406595,0.38958698115150897,0.013523493030554785  ,0.021054920020942485  ,0.0014647795878051527             ,0.3064636139522865  ,0.4128395490399446 ,0.4550039534478199 ,0.3621703578408603 ,0.3942135758742822 ,0.386294020116688  ,0.3598400189854446 ,0.3879118645594378 ,0.39000803701927
KMB     ,2012-04-10,2680.0                ,2700.0  ,2650.0  ,2680.95 ,-5.16           ,333           ,892755           ,892755                          ,23.66718585238755 ,36.031553481715385,42.38680132285293 ,2923.142857142857 ,3039.766666666667 ,2977.5            ,2911.316646184105 ,2969.9923227208624,2961.722488834849 ,0.21390963634137386     ,0.2967032967032967 ,0.29450989108690817,0.2946098901098901 ,0.37604284684313527,0.0076848518415951255 ,0.011347445811975778  ,0.0007894357700040864             ,0.2366718585238755  ,0.36031553481715384,0.42386801322852935,0.35866469180813493,0.3919784395309653 ,0.38618593561189885,0.35549454625215415,0.3853171979379578 ,0.3887545189810907
KMB     ,2012-04-11,2650.0                ,2680.0  ,2650.0  ,2671.76 ,-0.34           ,51            ,136260           ,136260                          ,22.426556383347158,34.99271709849111 ,41.731739699864896,2894.5714285714284,3020.766666666667 ,2975.916666666666 ,2876.474426692891 ,2949.3476567388707,2951.5020793648546,0.21023631688502512     ,0.2945054945054945 ,0.29450989108690817,0.2936             ,0.40086517664023075,0.0011769592910551093 ,0.0017319454568608627 ,0.00012049052429922747            ,0.2242655638334716  ,0.34992717098491116,0.41731739699864895,0.35515902577540953,0.3895283862315602 ,0.3859805750527992 ,0.35124003857959235,0.38263882574564906,0.3874129920884545
KMB     ,2012-04-12,2620.0                ,2650.0  ,2620.0  ,2632.63 ,-1.46           ,95            ,250100           ,250100                          ,21.228180849323333,33.97926913392414 ,41.08601884591428 ,2863.857142857143 ,3001.766666666667 ,2973.916666666666 ,2842.277836467173 ,2928.0994208202337,2940.633158729941 ,0.20656299742867637     ,0.29120879120879123,0.2911758168481885 ,0.2893             ,0.395097332372026  ,0.0021923751500046154 ,0.0031789194096646244 ,0.00022115573262319676            ,0.21228180849323333 ,0.33979269133924145,0.41086018845914285,0.3513904347902298 ,0.3870783329321551 ,0.3857211722413051 ,0.3470643672929955 ,0.3798821483419198 ,0.3859863418775727
KMB     ,2012-04-17,2640.0                ,2640.0  ,2620.0  ,2628.99 ,-0.14           ,89            ,233980           ,233980                          ,24.138529521965914,35.27211632013567 ,41.697625978474775,2838.142857142857 ,2983.433333333333 ,2971.25           ,2815.307458271549 ,2909.512361412477 ,2930.7763338535497,0.20901187706624222     ,0.29010989010989013,0.2911758168481885 ,0.2889             ,0.4018951488309816 ,0.0020539093510569557 ,0.002974024644035701  ,0.00020690131275160167            ,0.24138529521965915 ,0.3527211632013567 ,0.4169762597847478 ,0.3482353353607769 ,0.38471424641518515,0.3853753018259796 ,0.3437710730470847 ,0.37747072337152054,0.38469253895446026
