,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_128_neurons_100_days,0.03249967559195743,3.9334315949119686e-06
1,LSTM_128_neurons_200_days,0.05655789836264835,6.845197072532033e-06
2,LSTM_128_neurons_30_days,0.05998743041373478,7.260275902505969e-06
3,LSTM_256_neurons_100_days,0.049133066972267485,5.946572651434695e-06
4,LSTM_256_neurons_200_days,0.0575454877219318,6.964726504217837e-06
5,LSTM_256_neurons_30_days,0.04920375808097111,5.9551291775889744e-06
