,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.03756484752487297,0.013522907132452149
1,LSTM_256_neurons_200_days,0.03256081761830962,0.011721518536711427
2,LSTM_256_neurons_100_days,0.03383592467349877,0.0121805399033123
3,LSTM_128_neurons_30_days,0.046070231564784216,0.016584750916900762
4,LSTM_128_neurons_200_days,0.04143839006689296,0.01491733786620336
5,LSTM_128_neurons_100_days,0.03304734419326469,0.011896659224019434
