,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_128_neurons_100_days,0.20829208066049765,0.03101156314849854
1,LSTM_128_neurons_200_days,0.20300777127329064,0.03022481163978577
2,LSTM_128_neurons_30_days,0.14647258688989828,0.021807570364475254
3,LSTM_256_neurons_100_days,0.17837561537805746,0.02655744960546494
4,LSTM_256_neurons_200_days,0.2380538122851009,0.03544263204574585
5,LSTM_256_neurons_30_days,0.21725834776941488,0.032346498575210575
