,symbol,date,rmse_norm,rmse_denorm
0,DOGE,2016-07-29,0.0004702741685121137,2.296838148239035e-08
1,DOGE,2016-08-26,0.0008222130329712252,4.015693508948925e-08
2,DOGE,2016-09-09,0.010463680046192164,5.110459906400368e-07
3,DOGE,2016-10-29,0.01543557287558267,7.538729202376348e-07
4,DOGE,2016-11-24,0.0029831845043361838,1.4569873365629097e-07
5,DOGE,2016-12-14,0.006507852803105896,3.1784344286693355e-07
6,DOGE,2017-01-27,0.0030173612893491797,1.4736778564315973e-07
7,DOGE,2017-02-14,0.007495780084012221,3.660937758941847e-07
8,DOGE,2017-03-22,0.006497138166341204,3.173203423336825e-07
9,DOGE,2017-04-20,0.004143544513246306,2.023712136279602e-07
10,DOGE,2017-05-07,0.03456315570983326,1.6880652012878416e-06
11,DOGE,2017-06-11,0.025821392086968986,1.261116249621244e-06
