,symbol,date,rmse_norm,rmse_denorm
0,DOGE,2016-07-29,0.043822743970414885,6.047538156315567e-08
1,DOGE,2016-08-26,0.02439350213693539,3.366301838432266e-08
2,DOGE,2016-09-09,0.041839237230411525,5.77381640602107e-08
3,DOGE,2016-10-29,0.05150062234505365,7.10708619766956e-08
4,DOGE,2016-11-24,0.03095332349556082,4.271559457010882e-08
5,DOGE,2016-12-14,0.03603711141192395,4.973122188195701e-08
6,DOGE,2017-01-27,0.03929741216310559,5.423042408576294e-08
7,DOGE,2017-02-14,0.042225555125354,5.827125682553743e-08
8,DOGE,2017-03-22,0.01579886955627499,2.1802447337468043e-08
9,DOGE,2017-04-20,0.008483090478441008,1.170665561665373e-08
10,DOGE,2017-05-07,0.19542455845984852,2.696858699776931e-07
11,DOGE,2017-06-11,0.07993811800859985,1.1031456370081285e-07
