,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.06476467398061805,33.85604589188223
1,LSTM_256_neurons_30_days,0.08564230761614136,40.08151822933527
2,LSTM_128_neurons_100_days,0.03429790929511926,15.396010491555696
3,LSTM_256_neurons_100_days,0.06730904209984324,12.344131870188388
4,LSTM_128_neurons_200_days,0.049005512580357,21.454867649773607
5,LSTM_256_neurons_200_days,0.056684417701859356,24.900483473637802
