DateTime,Open_1,High_1,Low_1,Close_1,Symbol_1,Open_2,High_2,Low_2,Close_2,Symbol_2,Open_3,High_3,Low_3,Close_3,Symbol_3,Open_4,High_4,Low_4,Close_4,Symbol_4,Open_5,High_5,Low_5,Close_5,Symbol_5,Open_6,High_6,Low_6,Close_6,Symbol_6,Open_7,High_7,Low_7,Close_7,Symbol_7,Open_8,High_8,Low_8,Close_8,Symbol_8
2015-04-09,243.32,244.11,231.3,234.73,BTC,3.4016135999999997,3.479476,3.2045244,3.3529496,DASH,0.0001143604,0.00011922679999999999,0.0001143604,0.0001143604,DOGE,1.58182332,1.6124816399999997,1.5643042800000002,1.5742804,LTC,0.00022385439999999998,0.0002287208,0.00017519039999999998,0.00019465599999999997,XEM,0.002725184,0.002627856000000001,0.002579192,0.002579192,XLM,0.754292,0.8869014,0.73385312,0.8321544000000001,XMR,0.00875952,0.00900284,0.008370208,0.00875952,XRP
2015-04-10,234.73,240.0,233.12,236.48,BTC,3.2345794,3.450531,3.2275375,3.3167349000000006,DASH,0.0001103231,0.00011501769999999998,0.0001103231,0.00011267039999999999,DOGE,1.5187031,1.5278575699999999,1.44405896,1.44664099,LTC,0.00018778399999999998,0.00019013129999999998,0.0001478799,0.0001619637,XEM,0.002488138,0.0029106519999999997,0.002488138,0.002628976,XLM,0.8027766000000001,0.8464363799999999,0.77554792,0.8285969,XMR,0.00845028,0.008520699,0.006196872,0.00798082,XRP
2015-04-11,236.48,237.52,232.27,235.85,BTC,3.3414624000000006,3.4195008,3.2539648,3.3012608,DASH,0.00011351039999999999,0.00011587519999999998,0.0001111456,0.00011351039999999999,DOGE,1.45742624,1.49171584,1.4555344,1.4704326399999998,LTC,0.00016317119999999997,0.00017263039999999998,0.0001442528,0.0001466176,XEM,0.0026485759999999997,0.00271952,0.0026485759999999997,0.0026958719999999998,XLM,0.8347744,0.8411593599999999,0.7936268799999999,0.80024832,XMR,0.00804032,0.008324096,0.00792208,0.008134912000000001,XRP
2015-04-12,235.85,236.75,220.36,223.59,BTC,3.292466,3.405674,3.150956,3.3561455,DASH,0.00011320799999999999,0.00011556649999999999,0.0001108495,0.00011320799999999999,DOGE,1.4665153,1.5217041999999998,1.4500058,1.4566096,LTC,0.000146227,0.000155661,0.000122642,0.0001438685,XEM,0.0026886899999999997,0.0028773699999999998,0.0025235949999999996,0.0028537849999999997,XLM,0.7981164000000001,0.7995315,0.6967009,0.72571045,XMR,0.00811324,0.00834909,0.008018899999999999,0.00834909,XRP
2015-04-13,223.59,224.72,214.27,217.99,BTC,3.1816857,3.2085165,3.0698906999999998,3.1906293,DASH,0.00010732319999999999,0.00010732319999999999,0.0001050873,0.0001050873,DOGE,1.38089184,1.42896369,1.3305840899999999,1.41353598,LTC,0.0001363899,0.0001855797,0.0001363899,0.0001587489,XEM,0.002705439,0.002727798,0.002660721,0.002727798,XLM,0.68798643,0.70296696,0.64975254,0.66942846,XMR,0.007915086,0.008026881,0.007624419,0.007780932,XRP
2015-04-14,217.99,223.56,217.15,222.97,BTC,3.1107173,3.1107173,2.8927273000000002,2.9799233,DASH,0.0001024553,0.00010463519999999999,0.0001002754,0.0001002754,DOGE,1.37813278,1.3994958000000002,1.32690513,1.3493581000000001,LTC,0.0001547729,0.0001678523,0.0001438734,0.0001504131,XEM,0.0026594780000000003,0.0026594780000000003,0.0025286840000000002,0.0025286840000000002,XLM,0.65266206,0.68797644,0.6408906,0.6685753300000001,XMR,0.007586052,0.007804042000000001,0.007368061999999999,0.007586052,XRP
2015-04-15,222.97,229.53,222.87,227.98,BTC,3.0479998999999998,3.0792157,2.9008397,2.9521228,DASH,0.0001025662,0.00010702559999999999,0.0001025662,0.0001047959,DOGE,1.3801843,1.39333953,1.35833324,1.3737181699999998,LTC,0.00015384929999999998,0.0001672275,0.00015384929999999998,0.0001605384,XEM,0.0025864520000000004,0.002876313,0.0025864520000000004,0.002876313,XLM,0.6838489900000001,0.6836260200000001,0.63434965,0.6666803,XMR,0.007759355999999999,0.007893138,0.007268822,0.007692465,XRP
2015-04-16,227.98,229.28,220.56,222.59,BTC,3.0184552,3.0389734,2.826952,2.8907864,DASH,0.00010715059999999999,0.00010943039999999999,0.00010487079999999999,0.00010715059999999999,DOGE,1.40458478,1.4608958399999998,1.40732054,1.45246058,LTC,0.0001641456,0.0001755446,0.00015958599999999997,0.0001732648,XEM,0.0029409419999999998,0.002804154,0.00250778,0.00273576,XLM,0.6816601999999999,0.68416798,0.64495542,0.67687262,XMR,0.007865309999999999,0.008138886000000003,0.007546138000000001,0.008070492,XRP
2015-04-17,222.59,224.47,220.57,223.35,BTC,2.8224412,2.9760283,2.7690196,2.8780887,DASH,0.0001046173,0.0001068432,0.0001046173,0.0001068432,DOGE,1.41812089,1.4254663600000002,1.3829516700000002,1.39831038,LTC,0.0001691684,0.0001691684,0.00014913530000000002,0.0001513612,XEM,0.00267108,0.002715598,0.002693339,0.002715598,XLM,0.66086971,0.72141419,0.63616222,0.6853546100000001,XMR,0.007879686,0.007968722000000001,0.007679355,0.007835168,XRP
2015-04-18,223.35,226.94,221.96,223.02,BTC,2.8879155,2.930352,2.6869005,2.8432455,DASH,0.000107208,0.000107208,0.000102741,0.0001049745,DOGE,1.4030847,1.4146989,1.3883435999999998,1.3941507,LTC,0.00015187799999999998,0.0001585785,0.00013624349999999998,0.0001496445,XEM,0.00272487,0.00272487,0.00272487,0.00272487,XLM,0.68769465,0.69930885,0.6637962,0.6682632000000001,XMR,0.00786192,0.00786192,0.00768324,0.007772579999999999,XRP
2015-04-19,223.02,226.72,221.58,224.24,BTC,2.8390446000000003,2.8546560000000003,2.6360964000000005,2.6383266,DASH,0.0001048194,0.0001070496,0.0001025892,0.0001025892,DOGE,1.39209084,1.40569506,1.38294702,1.3972203,LTC,0.0001494234,0.0001494234,0.0001248912,0.0001315818,XEM,0.002720844,0.002743146,0.002520126,0.0026539380000000002,XLM,0.6672758400000001,0.67954194,0.6454198800000001,0.6759736199999999,XMR,0.007761096,0.008028720000000001,0.00769419,0.0078057,XRP
2015-04-20,224.24,235.27,223.29,233.73,BTC,2.6527592,2.8209391999999998,2.6168808,2.7940304,DASH,0.0001031504,0.0001076352,0.0001031504,0.0001053928,DOGE,1.4048636,1.40733024,1.3656216,1.3723488,LTC,0.0001323016,0.00014351360000000002,0.00012557440000000002,0.00012781680000000003,XEM,0.002668456,0.002713304,0.002489064,0.002623608,XLM,0.67967144,0.68034416,0.5718120000000001,0.61150248,XMR,0.0078484,0.008005368000000004,0.0076690080000000015,0.00773628,XRP
2015-04-21,233.73,238.4,231.8,233.78,BTC,2.9122758,3.3493509,2.874879,3.1904145,DASH,0.0001098531,0.00011219039999999998,0.00010751579999999999,0.00010751579999999999,DOGE,1.4304275999999998,1.46385099,1.4065871399999998,1.45099584,LTC,0.0001332261,0.00014491259999999999,0.0001308888,0.00013556339999999998,XEM,0.002734641,0.002687895,0.002687895,0.002687895,XLM,0.6373817099999999,0.63714798,0.57591072,0.5838575399999999,XMR,0.008063685,0.008180549999999998,0.007900073999999998,0.00794682,XRP
2015-04-22,233.78,236.12,232.58,235.4,BTC,3.191097,3.7428178,3.0671936,3.600212,DASH,0.0001075388,0.0001098766,9.81876e-05,0.0001075388,DOGE,1.45130624,1.45831964,1.4312011599999999,1.43681188,LTC,0.0001355924,0.00014494359999999999,0.0001332546,0.0001355924,XEM,0.00268847,0.002852116,0.00268847,0.002852116,XLM,0.58398244,0.6148414,0.5563964,0.6075942200000001,XMR,0.00794852,0.008018654,0.007831630000000001,0.007855008,XRP
2015-04-23,235.4,236.55,229.06,231.09,BTC,3.62516,3.67224,3.1472979999999997,3.26029,DASH,0.000108284,0.00011063800000000001,0.00010593,0.000108284,DOGE,1.4467684,1.4613632,1.4340568,1.4481808,LTC,0.000136532,0.00015065600000000002,0.00013417800000000002,0.00014124,XEM,0.0028718800000000003,0.0028718800000000003,0.0028718800000000003,0.0028718800000000003,XLM,0.6118046,0.61204,0.5779070000000001,0.5833212000000001,XMR,0.00790944,0.00809776,0.007838820000000002,0.007885900000000001,XRP
2015-04-24,231.09,232.29,223.05,226.14,BTC,3.2005965,3.3253851,3.1035386999999997,3.189042,DASH,0.0001063014,0.0001063014,0.0001016796,0.00010399049999999999,DOGE,1.42166568,1.43691762,1.4114977199999998,1.43529999,LTC,0.000138654,0.0001478976,0.000138654,0.0001432758,XEM,0.002819298,0.002819298,0.002819298,0.002819298,XLM,0.5726410200000001,0.59413239,0.5199524999999999,0.5721788400000001,XMR,0.007741515,0.008088149999999999,0.007741515,0.008041932,XRP
2015-04-25,226.14,226.72,214.14,218.7,BTC,3.120732,3.2315405999999998,3.0302759999999997,3.132039,DASH,0.000101763,0.00010402439999999999,9.95016e-05,0.000101763,DOGE,1.40455554,1.41880236,1.36565946,1.37583576,LTC,0.00014020679999999998,0.00014020679999999998,0.0001311612,0.0001379454,XEM,0.002758908,0.002758908,0.002758908,0.002758908,XLM,0.55992264,0.5879639999999999,0.5495201999999999,0.57371718,XMR,0.007869672,0.007960128,0.007756602,0.007937514000000003,XRP
2015-04-26,218.7,242.65,216.6,228.96,BTC,3.0289949999999997,3.074922,2.82123,2.8430999999999997,DASH,9.841499999999999e-05,0.000100602,9.6228e-05,0.000100602,DOGE,1.3305707999999998,1.3454424,1.3115438999999998,1.3255407000000001,LTC,0.000133407,0.000168399,0.000133407,0.00015746399999999998,XEM,0.00266814,0.00266814,0.0026025299999999996,0.0026025299999999996,XLM,0.5548419,0.5541858,0.5285979000000001,0.5397516,XMR,0.007676370000000003,0.007654499999999999,0.00734832,0.0074576700000000004,XRP
2015-04-27,228.96,229.87,222.03,225.81,BTC,2.97648,3.0840912,2.8642896,2.9696112,DASH,0.0001053216,0.0001053216,9.84528e-05,0.0001007424,DOGE,1.3877265600000002,1.4172624,1.35498528,1.38017088,LTC,0.0001648512,0.0001648512,0.0001465344,0.000148824,XEM,0.002724624,0.002793312,0.002724624,0.002793312,XLM,0.56507328,0.57217104,0.45746208000000005,0.46616256,XMR,0.007807536,0.007922016,0.007166448000000001,0.007715952,XRP
2015-04-28,225.81,227.24,222.25,225.42,BTC,2.9287557,2.9761758,2.8339155000000003,2.93553,DASH,9.93564e-05,0.0001016145,9.484020000000001e-05,9.93564e-05,DOGE,1.3611826800000002,1.41921585,1.34334369,1.36637631,LTC,0.0001467765,0.0001535508,0.0001400022,0.0001467765,XEM,0.002754882,0.002754882,0.002574234,0.002596815,XLM,0.45974916,0.50400792,0.44913609,0.49655619,XMR,0.007609797,0.008196903,0.007564635,0.007925931000000002,XRP
2015-04-29,225.42,240.01,224.68,235.77,BTC,2.9304599999999996,2.9732898,2.7118026,2.8448003999999996,DASH,9.91848e-05,9.91848e-05,9.46764e-05,9.69306e-05,DOGE,1.36401642,1.4136088199999999,1.3527454199999998,1.3786687199999998,LTC,0.000146523,0.00015328559999999998,0.000146523,0.0001510314,XEM,0.00259233,0.002614872,0.00259233,0.00259233,XLM,0.49569858,0.50539164,0.45940595999999995,0.4790175,XMR,0.007912242000000002,0.00811512,0.007686822,0.007822074,XRP
2015-04-30,235.77,239.42,232.38,233.21,BTC,2.9754174,3.0131406000000003,2.711355,2.8009476,DASH,0.0001013811,0.0001037388,9.66657e-05,9.90234e-05,DOGE,1.44196932,1.45187166,1.4202784800000001,1.43277429,LTC,0.00015796590000000002,0.00015796590000000002,0.00015325050000000002,0.00015796590000000002,XEM,0.002711355,0.002711355,0.002711355,0.002711355,XLM,0.50101125,0.5304825,0.49158045000000006,0.50666973,XMR,0.008181219000000002,0.008228372999999999,0.007992603,0.008110488,XRP
2015-05-01,233.21,236.38,231.73,235.34,BTC,2.7705348,2.8638187999999998,2.681915,2.7495459,DASH,9.79482e-05,0.0001002803,9.561610000000001e-05,9.561610000000001e-05,DOGE,1.41721717,1.42561273,1.40369099,1.4158179100000001,LTC,0.00015625070000000003,0.0001585828,0.0001515865,0.0001539186,XEM,0.002681915,0.002845162,0.002681915,0.002681915,XLM,0.50116829,0.50653212,0.48297791,0.49370557,XMR,0.008022424,0.008278955000000001,0.007859177,0.007975782,XRP
2015-05-02,235.34,243.58,233.8,239.99,BTC,2.7746586,2.8076062,2.5958002000000002,2.6428682,DASH,9.64894e-05,0.0001011962,8.70758e-05,8.94292e-05,DOGE,1.42874914,1.43722138,1.38709396,1.400273,LTC,0.0001553244,0.0001576778,0.0001388506,0.00014826420000000002,XEM,0.0027064100000000002,0.002777012,0.002612274,0.002753478,XLM,0.49821478,0.50645168,0.48315302000000004,0.48785982000000006,XMR,0.008048628,0.008189832,0.007883890000000001,0.007954491999999999,XRP
2015-05-03,239.99,243.2,237.45,238.97,BTC,2.6950877,3.0310737000000003,2.6206907999999998,2.9086788,DASH,9.119620000000001e-05,9.5996e-05,8.87963e-05,8.87963e-05,DOGE,1.4279405,1.4620190800000001,1.4039415000000002,1.4197808399999998,LTC,0.0001511937,0.0001559935,0.000143994,0.0001487938,XEM,0.002807883,0.002807883,0.0026158910000000004,0.0027838840000000004,XLM,0.49749927000000005,0.5013391100000001,0.47014040999999995,0.47398025000000005,XMR,0.008111661999999999,0.008255656,0.00791967,0.008135660999999999,XRP
2015-05-04,238.97,239.61,231.78,235.82,BTC,2.8963164,2.9488898,2.8461327,2.9321619,DASH,8.84189e-05,9.31983e-05,8.84189e-05,8.84189e-05,DOGE,1.41374652,1.4359707300000002,1.3979745000000001,1.42354429,LTC,0.0001481614,0.0001529408,0.0001386026,0.000143382,XEM,0.002772052,0.002819846,0.002676464,0.002819846,XLM,0.47196575,0.48415322,0.45141433000000003,0.4662304700000001,XMR,0.008101082999999999,0.008268362,0.00764704,0.007814319,XRP
2015-05-05,235.82,237.15,228.24,230.03,BTC,2.8935114,3.0161377999999996,2.8439891999999998,2.9170934,DASH,8.72534e-05,8.96116e-05,8.489519999999999e-05,8.96116e-05,DOGE,1.40477974,1.43119158,1.3960544,1.42364534,LTC,0.00014149199999999998,0.0001462084,0.0001367756,0.0001462084,XEM,0.002782676,0.00259402,0.00259402,0.00259402,XLM,0.4600848200000001,0.48248772,0.44617144,0.47376238,XMR,0.007711314,0.008088626,0.007640568,0.007829224,XRP
2015-05-06,230.03,240.25,228.33,237.73,BTC,2.8454711,2.8477714,2.691351,2.7465582,DASH,8.741140000000001e-05,8.741140000000001e-05,8.51111e-05,8.51111e-05,DOGE,1.38869111,1.42779621,1.37166889,1.403183,LTC,0.0001426186,0.0001564204,0.0001426186,0.0001495195,XEM,0.00253033,0.002691351,0.00253033,0.002668348,XLM,0.46213027,0.47179153000000007,0.45407922,0.46259033000000005,XMR,0.007636996,0.007659999000000001,0.006969909000000001,0.007337957000000001,XRP
2015-05-07,237.73,247.01,235.77,243.74,BTC,2.8384962,2.8480054,2.6697079,2.7410269,DASH,8.79601e-05,9.03374e-05,8.55828e-05,8.79601e-05,DOGE,1.450153,1.46703183,1.42305178,1.4370778499999999,LTC,0.0001545245,0.0001545245,0.0001378834,0.0001497699,XEM,0.002757668,0.002900306,0.002638803,0.002781441,XLM,0.47807503,0.4849692,0.47332043,0.47522226999999995,XMR,0.007583587,0.007678678999999996,0.007203219,0.007203219,XRP
2015-05-08,243.74,247.87,238.52,241.4,BTC,2.8103222000000003,2.9200052,2.7347628000000004,2.80301,DASH,9.01838e-05,9.262120000000001e-05,9.01838e-05,9.01838e-05,DOGE,1.4734083,1.4902263599999999,1.45098422,1.45366536,LTC,0.00015355620000000002,0.0001559936,0.0001486814,0.0001511188,XEM,0.0028517580000000002,0.002754262,0.00268114,0.00268114,XLM,0.48723626,0.5545085000000001,0.4799240600000001,0.52184734,XMR,0.007385322000000001,0.007653436,0.0073122000000000005,0.007531566,XRP
2015-05-09,241.4,244.82,238.23,239.96,BTC,2.7761,2.7761,2.650572,2.6916100000000003,DASH,8.9318e-05,9.173200000000001e-05,8.9318e-05,8.9318e-05,DOGE,1.4397096,1.454435,1.4245014,1.4392268,LTC,0.000149668,0.000154496,0.000147254,0.000154496,XEM,0.0026554,0.00282438,0.0026554,0.0026554,XLM,0.5168374,0.5779116000000001,0.4999394,0.575739,XMR,0.00745926,0.00745926,0.0071213,0.00731442,XRP
2015-05-10,239.96,243.95,238.86,241.81,BTC,2.675554,2.807532,2.591568,2.7043492000000002,DASH,8.87852e-05,9.11848e-05,8.87852e-05,8.87852e-05,DOGE,1.43064152,1.44743872,1.4172037600000003,1.4275220400000002,LTC,0.00015357440000000002,0.00015357440000000002,0.000143976,0.0001487752,XEM,0.00263956,0.002807532,0.00275954,0.002807532,XLM,0.5723046,0.5725445600000001,0.49143808,0.50967504,XMR,0.007270788,0.007366772000000001,0.007174804,0.007270788,XRP
2015-05-11,241.81,243.0,239.18,241.58,BTC,2.7251987,2.7832331,2.6865091,2.7106901,DASH,8.94697e-05,0.000120905,8.94697e-05,0.0001112326,DOGE,1.4385276900000001,1.4484419,1.42546995,1.44142941,LTC,0.0001499222,0.0001668489,0.0001475041,0.0001644308,XEM,0.002829177,0.002829177,0.002708272,0.002708272,XLM,0.51360444,0.51191177,0.47007864,0.4787838,XMR,0.007326843,0.007399386,0.007085033,0.007109214,XRP
2015-05-12,241.58,243.91,234.07,236.38,BTC,2.7081118,2.7685068,2.6863696,2.7346856,DASH,0.00011112680000000001,0.00011595839999999999,0.000108711,0.00011112680000000001,DOGE,1.4400583800000002,1.5009365400000003,1.4233893600000003,1.4758122200000003,LTC,0.0001642744,0.0001739376,0.00015461120000000001,0.0001642744,XEM,0.002705696,0.00277817,0.002754012,0.00277817,XLM,0.47832840000000004,0.5189138400000001,0.47132258000000016,0.49499742,XMR,0.007102452,0.007223242,0.006570976,0.006836714000000002,XRP
2015-05-13,236.38,239.17,232.36,236.9,BTC,2.6758216,2.9051102,2.6687301999999997,2.824741,DASH,0.0001087348,0.00011582619999999999,0.00010400720000000001,0.00011346239999999999,DOGE,1.4440454200000001,1.4605920199999998,1.4324628000000001,1.4454637,LTC,0.00016073839999999998,0.0001749212,0.0001560108,0.0001583746,XEM,0.00271837,0.002812922,0.002623818,0.002812922,XLM,0.48434262,0.5186177200000001,0.47536018,0.4952161,XMR,0.006689554000000001,0.00673683,0.006453174000000002,0.006618640000000001,XRP
2015-05-14,236.9,238.83,235.53,237.2,BTC,2.8309550000000003,2.956512,2.826217,2.828586,DASH,0.000113712,0.000120819,0.00011134300000000001,0.00011844999999999999,DOGE,1.4486435,1.4593040000000002,1.4334819,1.4495911000000001,LTC,0.00015872300000000002,0.000168199,0.000144509,0.00016583,XEM,0.00281911,0.00274804,0.0026769700000000003,0.0026769700000000003,XLM,0.4963055,0.5737718,0.49251510000000004,0.5356309,XMR,0.006633200000000001,0.0067516500000000005,0.006514750000000001,0.00660951,XRP
2015-05-15,237.2,237.78,234.57,236.23,BTC,2.832168,3.0835999999999997,2.83454,3.00058,DASH,0.00011859999999999998,0.00012097199999999999,0.00011622799999999999,0.00011622799999999999,DOGE,1.4514268,1.4817884,1.4464455999999997,1.456408,LTC,0.00016603999999999998,0.000180272,0.000156552,0.00016129599999999998,XEM,0.00268036,0.0026092,0.0026092,0.0026092,XLM,0.5363091999999999,0.6269195999999999,0.5329883999999999,0.6115016,XMR,0.00661788,0.00668904,0.0064518399999999995,0.006475560000000001,XRP
2015-05-16,236.23,237.77,235.35,236.3,BTC,2.9883094999999997,3.0662654000000003,2.8701944999999998,2.9268897,DASH,0.0001157527,0.00012047729999999999,0.00011339039999999998,0.0001157527,DOGE,1.4504521999999997,1.46344485,1.4386406999999999,1.44690875,LTC,0.00016063639999999997,0.00016063639999999997,0.0001535495,0.0001582741,XEM,0.00259853,0.002622153,0.002551284000000001,0.002551284000000001,XLM,0.6090009399999999,0.62388343,0.54451015,0.55915641,XMR,0.006449079000000001,0.006543571,0.0062128489999999995,0.0062837180000000015,XRP
2015-05-17,236.3,237.1,231.46,232.64,BTC,2.927757,2.9537500000000003,2.8261480000000003,2.911216,DASH,0.000115787,0.00011815,0.00011342399999999999,0.00011815,DOGE,1.4473375000000002,1.4695497,1.4435567000000002,1.4622244,LTC,0.00015832100000000003,0.000184314,0.00015832100000000003,0.000170136,XEM,0.002552040000000001,0.002552040000000001,0.0023866300000000003,0.0023866300000000003,XLM,0.5593221,0.5999657,0.5255312,0.5491612,XMR,0.0062855800000000015,0.00633284,0.00503319,0.00552942,XRP
2015-05-18,232.64,234.5,231.27,232.02,BTC,2.8661247999999997,2.9173056,2.79168,2.8591456,DASH,0.00011631999999999998,0.0001209728,0.00011166719999999999,0.0001209728,DOGE,1.4395763199999998,1.4558611199999998,1.4270137600000001,1.45237152,LTC,0.00016750079999999998,0.0001814592,0.0001535424,0.00016284799999999997,XEM,0.002349664,0.0028149439999999998,0.00244272,0.0025125120000000006,XLM,0.54065536,0.5485651199999999,0.49296415999999993,0.51692608,XMR,0.005443776,0.007700384000000001,0.005373983999999999,0.006513920000000001,XRP
2015-05-19,232.02,235.17,231.47,233.96,BTC,2.8515258,2.923452,2.749437,2.8840086,DASH,0.0001206504,0.00013457159999999998,0.0001183302,0.0001322514,DOGE,1.4485008600000002,1.45986984,1.43643582,1.44478854,LTC,0.000162414,0.00017633520000000003,0.000162414,0.0001670544,XEM,0.002505816000000001,0.002807442,0.0023666040000000005,0.0027842400000000003,XLM,0.51554844,0.55058346,0.48677796,0.51554844,XMR,0.006496560000000002,0.006821388,0.0060325199999999995,0.006310944000000001,XRP
2015-05-20,233.96,236.65,233.61,235.38,BTC,2.9081228,2.9081228,2.8075200000000002,2.8496328,DASH,0.0001333572,0.0001380364,0.00012867800000000002,0.00013101760000000002,DOGE,1.45686892,1.47932908,1.44563884,1.46903484,LTC,0.0001684512,0.0001848284,0.0001661116,0.00017313040000000002,XEM,0.00280752,0.0028309159999999997,0.002362996,0.002503372,XLM,0.51985912,0.53647028,0.39703012,0.45668992,XMR,0.0063637120000000005,0.006550880000000002,0.00631692,0.00631692,XRP
