,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.05992551976997353,1.7582148567933622e-06
1,LSTM_256_neurons_200_days,0.10352438105272402,3.0374052091368247e-06
2,LSTM_256_neurons_100_days,0.055936759365805194,1.6411843378123888e-06
3,LSTM_128_neurons_30_days,0.0939424422096079,2.756271739157257e-06
4,LSTM_128_neurons_200_days,0.07513579937638933,2.2044848517862444e-06
5,LSTM_128_neurons_100_days,0.1291934301982862,3.7905356580261758e-06
