  ,stock_id,date      ,rmse_norm            ,rmse_denorm
0 ,grnt    ,2019-01-04,0.011051412439737146 ,33.706848144531136
1 ,grnt    ,2018-10-30,0.0058378863530080816,17.8055419921875
2 ,grnt    ,2018-12-11,0.0017399082418348144,5.306762695312614
3 ,grnt    ,2018-11-22,0.024439618225957555 ,74.54083251953136
4 ,grnt    ,2018-11-15,0.031224399560787597 ,95.23443603515614
5 ,grnt    ,2018-11-09,0.011611595505573669 ,35.415344238281136
6 ,grnt    ,2018-11-05,0.0190182619407529   ,58.0057373046875
7 ,grnt    ,2018-12-25,0.011760406415970565 ,35.869262695312386
8 ,grnt    ,2018-11-30,0.012290474723597039 ,37.4859619140625
9 ,grnt    ,2018-12-14,0.014197294829321666 ,43.3017578125
10,grnt    ,2018-11-13,0.012171058693870196 ,37.12176513671875
11,grnt    ,2018-10-26,0.02329629776907749  ,71.0537109375
12,grnt    ,2018-10-03,0.025337045778993678 ,77.27801513671875
13,grnt    ,2018-10-09,0.0007200727697278808,2.1962280273438637
14,grnt    ,2018-12-10,0.008315313839521582 ,25.361755371093864
15,grnt    ,2018-10-04,0.00728305313430852  ,22.213317871093864
16,grnt    ,2018-10-24,0.018306825063267695 ,55.835815429687614
17,grnt    ,2018-12-07,0.007329518677758412 ,22.35498046875
18,grnt    ,2018-11-20,0.019290073074278297 ,58.834777832031364
19,grnt    ,2018-11-16,0.02106558788018148  ,64.25006103515614
20,grnt    ,2018-10-29,0.00812983630133457  ,24.7960205078125
21,grnt    ,2018-12-13,0.006601916395249929 ,20.1358642578125
22,grnt    ,2018-11-28,0.018008860994557896 ,54.92706298828125
23,grnt    ,2018-12-19,0.011689608214331432 ,35.6533203125
24,grnt    ,2018-10-19,0.008044617488736028 ,24.5361328125
25,grnt    ,2018-11-14,0.013326689845225892 ,40.646423339843864
26,grnt    ,2018-12-03,0.007724139143209019 ,23.55865478515625
27,grnt    ,2018-12-21,0.010871465088891225 ,33.157958984375
28,grnt    ,2018-10-18,0.0005213909266424954,1.5902099609375
29,grnt    ,2018-11-19,0.013252462031411338 ,40.420043945312386
