DateTime,Open,High,Low,Close,Symbol
2015-03-30,1.67792521,1.6865628600000002,1.64559572,1.66435176,LTC
2015-03-31,1.6465476000000001,1.6763339,1.5557238,1.64581515,LTC
2015-04-01,1.65990384,1.67492448,1.62789264,1.64217456,LTC
2015-04-02,1.6845894,1.6984823999999998,1.6717068000000002,1.6810530000000001,LTC
2015-04-03,1.6935644,1.71850344,1.68618448,1.69203752,LTC
2015-04-04,1.68146561,1.68829364,1.65111881,1.65415349,LTC
2015-04-05,1.6983052399999998,1.7221921199999999,1.68584252,1.7029787600000001,LTC
2015-04-06,1.67234823,1.69759026,1.65654009,1.6797423599999999,LTC
2015-04-07,1.6665663599999998,1.6994524600000003,1.65417083,1.6741554600000002,LTC
2015-04-08,1.61856426,1.6344613099999998,1.5831016100000002,1.5899495700000001,LTC
2015-04-09,1.58182332,1.6124816399999997,1.5643042800000002,1.5742804,LTC
2015-04-10,1.5187031,1.5278575699999999,1.44405896,1.44664099,LTC
2015-04-11,1.45742624,1.49171584,1.4555344,1.4704326399999998,LTC
2015-04-12,1.4665153,1.5217041999999998,1.4500058,1.4566096,LTC
2015-04-13,1.38089184,1.42896369,1.3305840899999999,1.41353598,LTC
2015-04-14,1.37813278,1.3994958000000002,1.32690513,1.3493581000000001,LTC
2015-04-15,1.3801843,1.39333953,1.35833324,1.3737181699999998,LTC
2015-04-16,1.40458478,1.4608958399999998,1.40732054,1.45246058,LTC
2015-04-17,1.41812089,1.4254663600000002,1.3829516700000002,1.39831038,LTC
2015-04-18,1.4030847,1.4146989,1.3883435999999998,1.3941507,LTC
2015-04-19,1.39209084,1.40569506,1.38294702,1.3972203,LTC
2015-04-20,1.4048636,1.40733024,1.3656216,1.3723488,LTC
2015-04-21,1.4304275999999998,1.46385099,1.4065871399999998,1.45099584,LTC
2015-04-22,1.45130624,1.45831964,1.4312011599999999,1.43681188,LTC
2015-04-23,1.4467684,1.4613632,1.4340568,1.4481808,LTC
2015-04-24,1.42166568,1.43691762,1.4114977199999998,1.43529999,LTC
2015-04-25,1.40455554,1.41880236,1.36565946,1.37583576,LTC
2015-04-26,1.3305707999999998,1.3454424,1.3115438999999998,1.3255407000000001,LTC
2015-04-27,1.3877265600000002,1.4172624,1.35498528,1.38017088,LTC
2015-04-28,1.3611826800000002,1.41921585,1.34334369,1.36637631,LTC
2015-04-29,1.36401642,1.4136088199999999,1.3527454199999998,1.3786687199999998,LTC
2015-04-30,1.44196932,1.45187166,1.4202784800000001,1.43277429,LTC
2015-05-01,1.41721717,1.42561273,1.40369099,1.4158179100000001,LTC
2015-05-02,1.42874914,1.43722138,1.38709396,1.400273,LTC
2015-05-03,1.4279405,1.4620190800000001,1.4039415000000002,1.4197808399999998,LTC
2015-05-04,1.41374652,1.4359707300000002,1.3979745000000001,1.42354429,LTC
2015-05-05,1.40477974,1.43119158,1.3960544,1.42364534,LTC
2015-05-06,1.38869111,1.42779621,1.37166889,1.403183,LTC
2015-05-07,1.450153,1.46703183,1.42305178,1.4370778499999999,LTC
2015-05-08,1.4734083,1.4902263599999999,1.45098422,1.45366536,LTC
2015-05-09,1.4397096,1.454435,1.4245014,1.4392268,LTC
2015-05-10,1.43064152,1.44743872,1.4172037600000003,1.4275220400000002,LTC
2015-05-11,1.4385276900000001,1.4484419,1.42546995,1.44142941,LTC
2015-05-12,1.4400583800000002,1.5009365400000003,1.4233893600000003,1.4758122200000003,LTC
2015-05-13,1.4440454200000001,1.4605920199999998,1.4324628000000001,1.4454637,LTC
2015-05-14,1.4486435,1.4593040000000002,1.4334819,1.4495911000000001,LTC
2015-05-15,1.4514268,1.4817884,1.4464455999999997,1.456408,LTC
2015-05-16,1.4504521999999997,1.46344485,1.4386406999999999,1.44690875,LTC
2015-05-17,1.4473375000000002,1.4695497,1.4435567000000002,1.4622244,LTC
2015-05-18,1.4395763199999998,1.4558611199999998,1.4270137600000001,1.45237152,LTC
2015-05-19,1.4485008600000002,1.45986984,1.43643582,1.44478854,LTC
2015-05-20,1.45686892,1.47932908,1.44563884,1.46903484,LTC
2015-05-21,1.47795102,1.88445228,1.47136038,1.78747572,LTC
2015-05-22,1.82536978,1.9157488999999999,1.76022951,1.7941216800000002,LTC
2015-05-23,1.78344816,1.83458132,1.76433296,1.8104483799999997,LTC
2015-05-24,1.8259054599999995,1.87892106,1.7943370799999996,1.8143384200000003,LTC
2015-05-25,1.7874598900000005,1.83422966,1.77653903,1.8107260699999996,LTC
2015-05-26,1.8140056799999997,1.8789360000000002,1.80425424,1.8442113599999999,LTC
2015-05-27,1.8399466599999998,1.8717435199999997,1.81692953,1.8340144100000002,LTC
