DateTime,Open,High,Low,Close,Volume,VolumeBTC,Symbol
2016-07-23,0.02172,0.02219,0.01831,0.0191,4249947.07,85181.62,ETH
2016-07-24,0.0191,0.021240000000000002,0.0191,0.0212,1768071.92,35980.49,ETH
2016-07-25,0.0212,0.02125,0.01765,0.0183,5151000.18,98800.18,ETH
2016-07-26,0.0183,0.020659999999999998,0.01794,0.01989,2889505.05,55998.0,ETH
2016-07-27,0.01989,0.019969999999999998,0.018969999999999997,0.01961,1169624.01,22731.15,ETH
2016-07-28,0.01961,0.01974,0.01914,0.01959,561409.6,10878.9,ETH
2016-07-29,0.01959,0.01959,0.01902,0.01907,425301.14,8195.02,ETH
2016-07-30,0.01907,0.01974,0.01805,0.019,1289333.67,24400.35,ETH
2016-07-31,0.019,0.01934,0.01816,0.0182,971170.27,18030.92,ETH
2016-08-01,0.0182,0.01832,0.01374,0.016319999999999998,5892088.49,96023.04,ETH
2016-08-02,0.016319999999999998,0.01856,0.01563,0.01798,3609041.53,62520.61,ETH
2016-08-03,0.01798,0.01971,0.017769999999999998,0.01927,2250724.8,42537.45,ETH
2016-08-04,0.01927,0.019469999999999998,0.018690000000000002,0.01902,863545.99,16471.62,ETH
2016-08-05,0.01902,0.01906,0.01791,0.0186,924843.1,17083.33,ETH
2016-08-06,0.0186,0.01889,0.0181,0.01851,897253.95,16572.15,ETH
2016-08-07,0.01851,0.01926,0.01829,0.0192,722482.86,13509.9,ETH
2016-08-08,0.0192,0.02128,0.01901,0.0208,2001832.32,40371.23,ETH
2016-08-09,0.0208,0.02131,0.01987,0.02081,1326567.22,27329.0,ETH
2016-08-10,0.02081,0.02084,0.0195,0.019809999999999998,932862.28,18668.39,ETH
2016-08-11,0.019809999999999998,0.02054,0.01977,0.02005,752482.4,15135.91,ETH
2016-08-12,0.02005,0.02011,0.01958,0.01971,421906.12,8371.85,ETH
2016-08-13,0.01971,0.02011,0.01945,0.01963,473382.9,9385.59,ETH
2016-08-14,0.01963,0.01984,0.01939,0.01973,368718.89,7219.53,ETH
2016-08-15,0.01973,0.01993,0.01905,0.01924,396447.81,7712.42,ETH
2016-08-16,0.01924,0.01942,0.0187,0.01877,444021.26,8472.25,ETH
2016-08-17,0.01877,0.01925,0.01865,0.01873,358149.1,6783.8,ETH
2016-08-18,0.01873,0.0189,0.018580000000000003,0.01871,275740.56,5156.02,ETH
2016-08-19,0.01871,0.0195,0.01866,0.0194,380563.9,7300.41,ETH
2016-08-20,0.0194,0.01941,0.01879,0.0192,253019.11,4824.56,ETH
2016-08-21,0.0192,0.019469999999999998,0.01878,0.01891,375410.07,7203.82,ETH
2016-08-22,0.01891,0.019219999999999998,0.01867,0.01888,332005.92,6280.48,ETH
2016-08-23,0.01888,0.0193,0.018869999999999998,0.019,229688.69,4377.53,ETH
2016-08-24,0.019,0.01975,0.01899,0.01968,467923.56,9107.56,ETH
2016-08-25,0.01968,0.019880000000000002,0.01931,0.01951,319643.67,6252.74,ETH
2016-08-26,0.01951,0.01976,0.01938,0.01959,136041.32,2662.7,ETH
2016-08-27,0.01959,0.01961,0.01899,0.01902,312799.23,6026.8,ETH
