DateTime,Open,High,Low,Close,Symbol
2015-03-30,0.008045354,0.008242786,0.007576453,0.007699848,XRP
2015-03-31,0.00761748,0.007886044999999996,0.007495405,0.00761748,XRP
2015-04-01,0.007682688,0.008249040000000001,0.007633440000000001,0.007805808,XRP
2015-04-02,0.00800742,0.00952302,0.007906380000000001,0.00879048,XRP
2015-04-03,0.008855904,0.0089068,0.008525079999999999,0.008626871999999999,XRP
2015-04-04,0.008572970999999999,0.008825860999999997,0.00834537,0.008395948,XRP
2015-04-05,0.008620048,0.009243184000000002,0.00856812,0.008853724,XRP
2015-04-06,0.008694477,0.009306405,0.008694477,0.009102429000000004,XRP
2015-04-07,0.009031029000000003,0.009562266,0.008929840999999999,0.009385187,XRP
2015-04-08,0.009073547,0.00929366,0.007924068,0.00880452,XRP
2015-04-09,0.00875952,0.00900284,0.008370208,0.00875952,XRP
2015-04-10,0.00845028,0.008520699,0.006196872,0.00798082,XRP
2015-04-11,0.00804032,0.008324096,0.00792208,0.008134912000000001,XRP
2015-04-12,0.00811324,0.00834909,0.008018899999999999,0.00834909,XRP
2015-04-13,0.007915086,0.008026881,0.007624419,0.007780932,XRP
2015-04-14,0.007586052,0.007804042000000001,0.007368061999999999,0.007586052,XRP
2015-04-15,0.007759355999999999,0.007893138,0.007268822,0.007692465,XRP
2015-04-16,0.007865309999999999,0.008138886000000003,0.007546138000000001,0.008070492,XRP
2015-04-17,0.007879686,0.007968722000000001,0.007679355,0.007835168,XRP
2015-04-18,0.00786192,0.00786192,0.00768324,0.007772579999999999,XRP
2015-04-19,0.007761096,0.008028720000000001,0.00769419,0.0078057,XRP
2015-04-20,0.0078484,0.008005368000000004,0.0076690080000000015,0.00773628,XRP
2015-04-21,0.008063685,0.008180549999999998,0.007900073999999998,0.00794682,XRP
2015-04-22,0.00794852,0.008018654,0.007831630000000001,0.007855008,XRP
2015-04-23,0.00790944,0.00809776,0.007838820000000002,0.007885900000000001,XRP
2015-04-24,0.007741515,0.008088149999999999,0.007741515,0.008041932,XRP
2015-04-25,0.007869672,0.007960128,0.007756602,0.007937514000000003,XRP
2015-04-26,0.007676370000000003,0.007654499999999999,0.00734832,0.0074576700000000004,XRP
2015-04-27,0.007807536,0.007922016,0.007166448000000001,0.007715952,XRP
2015-04-28,0.007609797,0.008196903,0.007564635,0.007925931000000002,XRP
2015-04-29,0.007912242000000002,0.00811512,0.007686822,0.007822074,XRP
2015-04-30,0.008181219000000002,0.008228372999999999,0.007992603,0.008110488,XRP
2015-05-01,0.008022424,0.008278955000000001,0.007859177,0.007975782,XRP
2015-05-02,0.008048628,0.008189832,0.007883890000000001,0.007954491999999999,XRP
2015-05-03,0.008111661999999999,0.008255656,0.00791967,0.008135660999999999,XRP
2015-05-04,0.008101082999999999,0.008268362,0.00764704,0.007814319,XRP
2015-05-05,0.007711314,0.008088626,0.007640568,0.007829224,XRP
2015-05-06,0.007636996,0.007659999000000001,0.006969909000000001,0.007337957000000001,XRP
2015-05-07,0.007583587,0.007678678999999996,0.007203219,0.007203219,XRP
2015-05-08,0.007385322000000001,0.007653436,0.0073122000000000005,0.007531566,XRP
2015-05-09,0.00745926,0.00745926,0.0071213,0.00731442,XRP
2015-05-10,0.007270788,0.007366772000000001,0.007174804,0.007270788,XRP
2015-05-11,0.007326843,0.007399386,0.007085033,0.007109214,XRP
2015-05-12,0.007102452,0.007223242,0.006570976,0.006836714000000002,XRP
2015-05-13,0.006689554000000001,0.00673683,0.006453174000000002,0.006618640000000001,XRP
2015-05-14,0.006633200000000001,0.0067516500000000005,0.006514750000000001,0.00660951,XRP
2015-05-15,0.00661788,0.00668904,0.0064518399999999995,0.006475560000000001,XRP
2015-05-16,0.006449079000000001,0.006543571,0.0062128489999999995,0.0062837180000000015,XRP
2015-05-17,0.0062855800000000015,0.00633284,0.00503319,0.00552942,XRP
2015-05-18,0.005443776,0.007700384000000001,0.005373983999999999,0.006513920000000001,XRP
2015-05-19,0.006496560000000002,0.006821388,0.0060325199999999995,0.006310944000000001,XRP
2015-05-20,0.0063637120000000005,0.006550880000000002,0.00631692,0.00631692,XRP
2015-05-21,0.00635526,0.006637716,0.00635526,0.006543564,XRP
2015-05-22,0.006682286000000001,0.007090915,0.006682286000000001,0.006922656,XRP
2015-05-23,0.006881472,0.0069053660000000005,0.006690320000000001,0.006714214,XRP
2015-05-24,0.006771538,0.007325791999999999,0.006723342,0.0070125180000000014,XRP
2015-05-25,0.006908631000000001,0.006956113,0.006718703000000001,0.006742443999999999,XRP
2015-05-26,0.0067546559999999995,0.007182768,0.006707088,0.00677844,XRP
2015-05-27,0.0067627650000000004,0.008210234,0.006715307000000001,0.007996673,XRP
2015-05-28,0.007997684,0.009801316,0.007784095999999999,0.009445335999999999,XRP
2015-05-29,0.009433793999999999,0.009528606,0.008130129,0.008319753000000003,XRP
2015-05-30,0.008186022000000003,0.008559174,0.008092734,0.008419242,XRP
2015-05-31,0.008297224,0.008366176,0.007308912,0.007561735999999997,XRP
2015-06-01,0.007341305999999996,0.008122296,0.007185108,0.008055354,XRP
2015-06-02,0.008149214000000002,0.008555546,0.007652585999999999,0.007878326,XRP
2015-06-03,0.007873090999999999,0.008143799,0.007489588,0.007647500999999999,XRP
2015-06-04,0.007601057999999999,0.008049498,0.007601057999999999,0.007825277999999998,XRP
2015-06-05,0.007862620999999998,0.007930208,0.007817563,0.007862620999999998,XRP
2015-06-06,0.007843425999999999,0.008000744,0.007686108000000001,0.007933322,XRP
2015-06-07,0.007888491,0.007910838,0.007665021,0.007799102999999999,XRP
2015-06-08,0.007977093,0.008137092,0.007862808,0.007999949999999999,XRP
2015-06-09,0.0080346,0.008195292000000003,0.007873908,0.008057556000000004,XRP
2015-06-10,0.008030529000000003,0.008030529000000003,0.007893255,0.007961892,XRP
2015-06-11,0.007999823999999999,0.008045799999999999,0.007838908,0.007907872,XRP
2015-06-12,0.007927824000000002,0.008135238,0.007858686,0.0080661,XRP
2015-06-13,0.0081368,0.008160048000000003,0.007950816000000001,0.008067056,XRP
2015-06-14,0.008111125,0.00874225,0.007994250000000001,0.00874225,XRP
2015-06-15,0.0088638,0.009717,0.008745300000000001,0.0088164,XRP
2015-06-16,0.009293304,0.010042764000000001,0.00924334,0.009892872,XRP
2015-06-17,0.009796248,0.010365222,0.009425178,0.010192056000000003,XRP
2015-06-18,0.010235728000000003,0.011751211999999999,0.01018604,0.011477928000000004,XRP
2015-06-19,0.011278806000000002,0.011376458,0.010546416000000003,0.01074172,XRP
2015-06-20,0.01077912,0.010999601999999999,0.009823697999999999,0.010240164,XRP
2015-06-21,0.01020338,0.01037425,0.009837229999999999,0.01037425,XRP
2015-06-22,0.010517050000000002,0.011209938000000001,0.010368574,0.01076451,XRP
2015-06-23,0.01060356,0.016746312,0.010432928,0.011066704,XRP
2015-06-24,0.010921423999999999,0.011402544,0.01070492,0.011017648000000001,XRP
2015-06-25,0.011109248,0.011909696,0.010818176,0.01140032,XRP
2015-06-26,0.011418649999999999,0.011880255,0.010859865,0.011005635,XRP
2015-06-27,0.011358069,0.011684018,0.011107338999999996,0.011658945000000002,XRP
2015-06-28,0.011572920000000002,0.011871576,0.011249376,0.011299152,XRP
2015-06-29,0.011666438000000001,0.011640741000000001,0.00796607,0.010253103000000001,XRP
2015-06-30,0.010538388000000001,0.01148922,0.010591212,0.01109304,XRP
2015-07-01,0.01082004,0.011026135999999999,0.010768516,0.010845802000000003,XRP
2015-07-02,0.010730448000000004,0.011010816000000003,0.010730448000000004,0.010857888,XRP
2015-07-03,0.01088004,0.01105882,0.01024154,0.0103437,XRP
2015-07-04,0.010552275000000002,0.010526220000000001,0.009197415,0.009327690000000001,XRP
2015-07-05,0.009671012,0.010238305999999999,0.008455382000000001,0.009346844,XRP
2015-07-06,0.009310167999999999,0.009713788000000001,0.008556744,0.009363983999999999,XRP
2015-07-07,0.009264107999999998,0.009690043999999998,0.008465478,0.009157624,XRP
2015-07-08,0.009241216,0.009375535999999999,0.008274112,0.008650208000000001,XRP
2015-07-09,0.008666308000000001,0.009392985999999997,0.007643575999999999,0.007993458,XRP
2015-07-10,0.008423514,0.008565324,0.007969722,0.00822498,XRP
2015-07-11,0.008467130000000002,0.008613115000000001,0.007824796,0.008058372000000003,XRP
2015-07-12,0.008568144000000001,0.009623640000000001,0.007854132,0.008878584000000002,XRP
2015-07-13,0.008304010000000002,0.008797605000000002,0.007926555000000002,0.008449185000000003,XRP
2015-07-14,0.008350536,0.008780976,0.008264447999999999,0.008379232,XRP
2015-07-15,0.008275864,0.008417574,0.007935760000000002,0.008190838,XRP
2015-07-16,0.007993451,0.008187064,0.007938133,0.00802111,XRP
2015-07-17,0.00810898,0.00824879,0.008025094,0.00810898,XRP
2015-07-18,0.00794745,0.008248905,0.00794745,0.00805707,XRP
2015-07-19,0.008031492,0.008250036,0.007785630000000001,0.007812948000000002,XRP
2015-07-20,0.007941648000000003,0.007997184,0.007525128000000001,0.007775040000000002,XRP
2015-07-21,0.007702520000000001,0.007867574000000002,0.007509957000000001,0.007592484000000001,XRP
2015-07-22,0.007630296000000002,0.007685588,0.007381481999999999,0.007519712,XRP
2015-07-23,0.0074941439999999995,0.007631903999999999,0.007301279999999999,0.007383936,XRP
2015-07-24,0.007728316000000001,0.007987849,0.007641805000000001,0.007959012000000001,XRP
2015-07-25,0.007969224000000002,0.008286838,0.007767106,0.008200216,XRP
2015-07-26,0.008286268,0.008811454,0.008169560000000001,0.008519684,XRP
2015-07-27,0.008555892,0.008614494,0.008233580999999998,0.008380086000000002,XRP
2015-07-28,0.008399820000000002,0.00848793,0.00825297,0.00848793,XRP
2015-07-29,0.008333893,0.008564589000000001,0.008132034,0.008449241,XRP
2015-07-30,0.008409686,0.008581898,0.008294878,0.008323579999999999,XRP
2015-07-31,0.00822817,0.008540273000000001,0.007944440000000002,0.008199797,XRP
2015-08-01,0.008105583000000001,0.008301912000000002,0.007993395,0.008189724,XRP
2015-08-02,0.008215712,0.008328256000000001,0.008046896000000003,0.008103168000000001,XRP
2015-08-03,0.008109504,0.008306609999999999,0.008081346,0.008165819999999999,XRP
2015-08-04,0.0082447,0.00838685,0.00801726,0.0082447,XRP
2015-08-05,0.008169880000000001,0.008198052000000003,0.007888160000000002,0.007944504000000002,XRP
2015-08-06,0.0078396,0.0081176,0.007784000000000002,0.008062,XRP
2015-08-07,0.00805881,0.009309315,0.007919865,0.008920269,XRP
2015-08-08,0.00830106,0.008844120000000002,0.00812004,0.008611380000000002,XRP
2015-08-09,0.008786871000000002,0.009129902,0.008496614000000001,0.008549388,XRP
2015-08-10,0.00853092,0.00874156,0.00797799,0.008109640000000001,XRP
2015-08-11,0.008286124,0.008393735999999999,0.007909481999999999,0.008097802999999999,XRP
2015-08-12,0.008056566000000001,0.008538354000000001,0.007949502,0.008270694,XRP
2015-08-13,0.008140296,0.00829836,0.007824168,0.008272016,XRP
2015-08-14,0.008321941999999999,0.008401450999999999,0.007897893999999999,0.008295439,XRP
2015-08-15,0.008154276,0.008519004,0.007685339999999999,0.00807612,XRP
2015-08-16,0.00797072,0.00822784,0.007610752000000001,0.008150704,XRP
2015-08-17,0.008151021,0.008433864,0.007996742999999999,0.008279586,XRP
2015-08-18,0.007944384,0.009301344,0.007919712,0.008215776000000001,XRP
2015-08-19,0.007525800000000001,0.007525800000000001,0.0071416000000000006,0.007480600000000001,XRP
2015-08-20,0.007767246000000001,0.008048837999999999,0.007626450000000001,0.007837644,XRP
2015-08-21,0.00776216,0.00783188,0.007669200000000001,0.007692440000000001,XRP
2015-08-22,0.007597774000000001,0.007597774000000001,0.007391188000000001,0.007460050000000001,XRP
2015-08-23,0.007369375000000001,0.007732175000000001,0.007369375000000001,0.007641475,XRP
2015-08-24,0.007125191,0.007400049999999999,0.006702331,0.006829188999999997,XRP
2015-08-25,0.007122472999999996,0.007541442000000001,0.0069460649999999995,0.007122472999999996,XRP
2015-08-26,0.007266530999999997,0.007491501,0.007244034000000001,0.0073790159999999995,XRP
2015-08-27,0.007305543999999999,0.007461455,0.007127359999999999,0.0071719060000000005,XRP
2015-08-28,0.007458808,0.007829431999999999,0.00718084,0.00775994,XRP
2015-08-29,0.00765475,0.00792895,0.0076319,0.007769,XRP
2015-08-30,0.0077656,0.007994,0.0073088,0.007605720000000001,XRP
2015-08-31,0.007641351000000001,0.008054397000000003,0.007595457000000001,0.007847874000000001,XRP
2015-09-01,0.007769556000000001,0.00783771,0.007474221999999997,0.0074969400000000005,XRP
2015-09-02,0.00754479,0.00777342,0.007521926999999997,0.007590516,XRP
2015-09-03,0.007509839999999999,0.0077360400000000005,0.00726102,0.0074646,XRP
2015-09-04,0.007598250000000001,0.007897575,0.00732195,0.007344975000000001,XRP
2015-09-05,0.007454073,0.007641009,0.007360604999999999,0.007547540999999996,XRP
2015-09-06,0.007747477999999997,0.007819436,0.007579576000000001,0.00767552,XRP
2015-09-07,0.00766656,0.007978014,0.00754677,0.007642602000000001,XRP
2015-09-08,0.007759356000000001,0.00778368,0.007564764,0.007686384000000001,XRP
2015-09-09,0.007502156,0.007668342999999997,0.007407192,0.007525896999999999,XRP
2015-09-10,0.007547136,0.0075709440000000005,0.0071900160000000005,0.007428096,XRP
2015-09-11,0.00748488,0.007772760000000001,0.00734094,0.0076768,XRP
2015-09-12,0.007539199999999999,0.0077748,0.007468519999999999,0.007751239999999997,XRP
2015-09-13,0.007573250999999997,0.00782646,0.007204947000000001,0.007274004000000001,XRP
