,symbol,date,rmse_norm,rmse_denorm
0,XEM,2016-07-29,0.007552067548748209,9.140263530891395e-07
1,XEM,2016-08-26,0.00018621872121575567,2.2537531331182344e-08
2,XEM,2016-09-09,0.0023286127949572466,2.818314885743886e-07
3,XEM,2016-10-29,0.00023669296664600298,2.864686288638015e-08
4,XEM,2016-11-24,0.0017680013630027372,2.1398118674638693e-07
5,XEM,2016-12-14,0.001437628719136018,1.7399627691600513e-07
6,XEM,2017-01-27,0.0012515784239489278,1.514786486630326e-07
7,XEM,2017-02-14,0.002778414169919405,3.362714727991268e-07
8,XEM,2017-03-22,0.0007570496481981853,9.162547684973475e-08
9,XEM,2017-04-20,0.009690002634989592,1.1727811048505813e-06
10,XEM,2017-05-07,0.20211606524133052,2.446210824511945e-05
11,XEM,2017-06-11,0.04077454437394379,4.9349428805522575e-06
