,model,mean_rmse_norm,mean_rmse_denorm
0,LSTM_128_neurons_30_days,0.039894338095597615,12.327786429703437
1,LSTM_256_neurons_30_days,0.08428109849991028,35.67993865164271
2,LSTM_128_neurons_100_days,0.03890679700901367,10.437201799492945
3,LSTM_256_neurons_100_days,0.03295650199494361,5.266044763831401
4,LSTM_128_neurons_200_days,0.04084623255247409,8.889308693185857
5,LSTM_256_neurons_200_days,0.04218465454720337,8.179936053628731
