,symbol,date,rmse_norm,rmse_denorm
0,DASH_with_indicators,2016-07-29,0.01774825964682722,0.0018669040623307265
1,DASH_with_indicators,2016-08-26,0.01614788663817046,0.0016985645526647573
2,DASH_with_indicators,2016-09-09,0.004926498254728018,0.000518209823966026
3,DASH_with_indicators,2016-10-29,0.010039534257571814,0.001056038696765899
4,DASH_with_indicators,2016-11-24,0.007486445855267282,0.0007874847126007074
5,DASH_with_indicators,2016-12-14,0.001718555067930047,0.00018077192693948668
6,DASH_with_indicators,2017-01-27,0.001741674802178822,0.00018320206701755506
7,DASH_with_indicators,2017-02-14,0.015596992683038047,0.0016406171053648007
8,DASH_with_indicators,2017-03-22,0.0558948158678384,0.0058794670629501306
9,DASH_with_indicators,2017-04-20,0.025006051727105905,0.0026303374230861667
10,DASH_with_indicators,2017-05-07,0.0695591636899352,0.007316793725490572
11,DASH_with_indicators,2017-06-11,0.08320268905538619,0.00875192153453827
