,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.013785119069595982,1.9023469604957504e-08
1,LSTM_256_neurons_200_days,0.014100598458372396,1.945881334692433e-08
2,LSTM_256_neurons_100_days,0.017099139226454597,2.3596792900328104e-08
3,LSTM_128_neurons_30_days,0.06610265883004747,9.122167459608943e-08
4,LSTM_128_neurons_200_days,0.01560836153817058,2.153954272894618e-08
5,LSTM_128_neurons_100_days,0.019191164928504974,2.6483806777363758e-08
