  ,stock_id,date      ,rmse_norm            ,rmse_denorm
0 ,alk     ,2019-01-04,0.03222218625274775  ,439.8330078125
1 ,alk     ,2018-10-30,0.020017061914716416 ,273.23291015625
2 ,alk     ,2018-12-11,0.028986309255872422 ,395.6630859375
3 ,alk     ,2018-11-22,0.00717631917296746  ,97.95654296874909
4 ,alk     ,2018-11-15,0.00838575188493551  ,114.46533203125
5 ,alk     ,2018-11-09,0.016611908163343125 ,226.75244140625
6 ,alk     ,2018-11-05,0.010003481592450791 ,136.54736328125
7 ,alk     ,2018-12-25,0.013369593646500144 ,182.4951171875
8 ,alk     ,2018-11-30,0.01640269559818308  ,223.89697265625
9 ,alk     ,2018-12-14,0.005292508846674204 ,72.24267578125
10,alk     ,2018-11-13,0.001504744802202529 ,20.5400390625
11,alk     ,2018-10-26,0.006224777235652956 ,84.9677734375
12,alk     ,2018-10-03,0.003825697488400559 ,52.220703125
13,alk     ,2018-10-09,0.0282619927392338   ,385.7763671875
14,alk     ,2018-12-10,0.011182997252914939 ,152.64794921875
15,alk     ,2018-10-04,0.004699459678524143 ,64.1474609375
16,alk     ,2018-10-24,0.004281614944611767 ,58.4443359375
17,alk     ,2018-12-07,0.006268778851617363 ,85.56884765624909
18,alk     ,2018-11-20,0.0009363685160765911,12.78124999999909
19,alk     ,2018-11-16,0.023685429559085813 ,323.30615234375
20,alk     ,2018-10-29,0.01958665677479332  ,267.35791015625
21,alk     ,2018-12-13,0.0027222890993614524,37.1591796875
22,alk     ,2018-11-28,0.017890479756798916 ,244.205078125
23,alk     ,2018-12-19,0.026628289685581175 ,363.47607421875
24,alk     ,2018-10-19,0.021375153309259654 ,291.77099609375
25,alk     ,2018-11-14,0.014859471958635462 ,202.83203125
26,alk     ,2018-12-03,0.014829889418004671 ,202.42822265625
27,alk     ,2018-12-21,0.011121299022283315 ,151.8056640625
28,alk     ,2018-10-18,0.023290518133631588 ,317.91552734375
29,alk     ,2018-11-19,0.004445401888627298 ,60.6796875
