,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.19103323076077555,5.604915394803262e-06
1,LSTM_256_neurons_200_days,0.2855229451471734,8.377243731160022e-06
2,LSTM_256_neurons_100_days,0.17456037919385176,5.12160123299778e-06
3,LSTM_128_neurons_30_days,0.16484701409264982,4.8366119071230016e-06
4,LSTM_128_neurons_200_days,0.3005039006532143,8.816784920860718e-06
5,LSTM_128_neurons_100_days,0.21982182657739605,6.449572258467937e-06
