,symbol,date,rmse_norm,rmse_denorm
0,XMR_with_indicators,2016-07-29,0.004226314398329739,0.00010024820271134363
1,XMR_with_indicators,2016-08-26,0.0435425146635226,0.0010328286030888562
2,XMR_with_indicators,2016-09-09,0.012041932314282744,0.0002856347757577912
3,XMR_with_indicators,2016-10-29,0.04705526576476393,0.0011161508154273036
4,XMR_with_indicators,2016-11-24,0.008405635972047187,0.00019938158810138724
5,XMR_with_indicators,2016-12-14,0.03218686078089289,0.0007634723639488219
6,XMR_with_indicators,2017-01-27,0.06836757274944516,0.0016216789034008989
7,XMR_with_indicators,2017-02-14,0.06375769338559545,0.0015123315379023533
8,XMR_with_indicators,2017-03-22,0.07566051438928267,0.0017946670466661464
9,XMR_with_indicators,2017-04-20,0.02067625401997053,0.000490440754294396
10,XMR_with_indicators,2017-05-07,0.05301288850793928,0.0012574661916494347
11,XMR_with_indicators,2017-06-11,0.01667229130135439,0.0003954654067754755
