DateTime,Open,High,Low,Close,Volume,VolumeBTC,Symbol,RSI_14,SMA_14,EMA_14,RSI_30,SMA_30,EMA_30,RSI_60,SMA_60,EMA_60,Open_normalized,High_normalized,Low_normalized,Close_normalized,Volume_normalized,VolumeBTC_normalized,RSI_14_normalized,SMA_14_normalized,EMA_14_normalized,RSI_30_normalized,SMA_30_normalized,EMA_30_normalized,RSI_60_normalized,SMA_60_normalized,EMA_60_normalized
2015-08-06,0.00281,0.1,0.00281,0.00998,53584.56,577.47,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008026329045907915,0.652401619024199,0.010009588284859228,0.056184303321355406,0.0,0.0015615620414046359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-07,0.00998,0.00998,0.002304,0.003123,722558.0,2958.54,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056184303321355406,0.05410704435036321,0.006334079088822385,0.010128622762534841,0.07997266590726118,0.01020851211100309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.003123,0.003631,0.00229,0.002815,737119.57,2012.14,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010128622762534841,0.011910063072822859,0.006232385158497255,0.008059912012627193,0.08171343393042095,0.006771623004060423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-09,0.002815,0.002897,0.002275,0.0026,585917.04,1486.71,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008059912012627193,0.007031722506164387,0.006123427376006045,0.006615844443698157,0.06363787413536746,0.004863503135652893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-10,0.0026,0.004331000000000001,0.002434,0.0039380000000000005,1479695.62,4812.95,ETH,1.5661598353901252,0.0,0.0,0.6879638634944714,0.0,0.0,0.3345929779124233,0.0,0.0,0.006615844443698157,0.01656243146064429,0.007278379870412877,0.015602646337777484,0.17048494981808265,0.016942875518447673,0.016347745234928945,0.0,0.0,0.007575963872465647,0.0,0.0,0.004149977779680776,0.0,0.0
2015-08-11,0.0039380000000000005,0.004836,0.003033,0.004678,1801016.57,7610.71,ETH,2.471282469463966,0.0,0.0,1.0769009758529295,0.0,0.0,0.5217469991376412,0.0,0.0,0.015602646337777484,0.019918782940429744,0.011629427317895227,0.02057292541223092,0.2088973761520097,0.027103051836959845,0.02579551288536237,0.0,0.0,0.011858999171619075,0.0,0.0,0.006471260892997783,0.0,0.0
2015-08-12,0.004678,0.0076409999999999985,0.004183,0.006759,2327517.22,13661.49,ETH,5.1005234787811515,0.0,0.0,2.190019654932701,0.0,0.0,1.0529694590589254,0.0,0.0,0.02057292541223092,0.038561487694485606,0.019982857308888047,0.03455015616079525,0.27183808211248234,0.049076699206472264,0.053239814041788125,0.0,0.0,0.02411683326139289,0.0,0.0,0.01306004652291532,0.0,0.0
2015-08-13,0.006759,0.008751,0.0064930000000000005,0.006794,2233101.81,16885.48,ETH,5.146603212376745,0.0,0.0,2.209143640614688,0.0,0.0,1.0620035808039356,0.0,0.0,0.03455015616079525,0.0459388147094596,0.03676235581253451,0.0347852369278302,0.26055115861305744,0.06078474666197955,0.05372079926966336,0.0,0.0,0.024327429532959192,0.0,0.0,0.013172097303940785,0.0,0.0
2015-08-14,0.006794,0.007125,0.005753,0.006357,1419622.2,9117.25,ETH,5.113388419974493,0.0,0.0,2.2035848687393638,0.0,0.0,1.0607741669984447,0.0,0.0,0.0347852369278302,0.03513202756860582,0.03138710520963477,0.031850085636565134,0.16330345162950496,0.032574111552908076,0.053374099685142465,0.0,0.0,0.024266215482138524,0.0,0.0,0.013156848807075572,0.0,0.0
2015-08-15,0.006357,0.006614,0.004159,0.005589,2402981.74,12577.38,ETH,5.051995705685113,0.0,0.0,2.1935612420768544,0.0,0.0,1.058584611042193,0.0,0.0,0.031850085636565134,0.03173579864549618,0.019808524856902113,0.02669174194848373,0.2808595147807387,0.04513971077692068,0.05273327591364435,0.0,0.0,0.02415583376371435,0.0,0.0,0.013129691606639075,0.0,0.0
2015-08-16,0.005589,0.0061990000000000005,0.004448,0.004647,1371839.18,7173.96,ETH,4.973521850690432,0.0,0.0,2.1809871012485056,0.0,0.0,1.0558668545746983,0.0,0.0,0.02669174194848373,0.028977608815573472,0.021907778132899437,0.02036471101857138,0.15759121364513898,0.02551697690304479,0.05191415735366912,0.0,0.0,0.024017365391031237,0.0,0.0,0.013095983101992456,0.0,0.0
2015-08-17,0.004647,0.005337,0.004272,0.00515,1349182.67,6479.76,ETH,5.810558630868059,0.0,0.0,2.489403803572623,0.0,0.0,1.1935769584755067,0.0,0.0,0.02036471101857138,0.023248549457999083,0.02062934015166923,0.023743157470530952,0.1548827331636799,0.022995962091084097,0.06065123751969222,0.0,0.0,0.02741369755098528,0.0,0.0,0.014804010194466193,0.0,0.0
2015-08-18,0.00515,0.005693999999999999,0.005002,0.005588,1170645.73,6315.52,ETH,6.5783036466255655,0.0,0.0,2.7652599311675505,0.0,0.0,1.3151705993526557,0.0,0.0,0.023743157470530952,0.02562125733578801,0.02593195223290816,0.026685025355139873,0.1335394716812439,0.02239951802206015,0.06866504277722767,0.0,0.0,0.030451467654260825,0.0,0.0,0.016312143780947884,0.0,0.0
2015-08-19,0.005588,0.006548999999999999,0.005261,0.006313,1954437.68,11470.82,ETH,7.909544162180732,0.005309357142857143,0.005309357142857143,3.233491005293958,0.0,0.0,1.5191189002640375,0.0,0.0,0.026685025355139873,0.03130379300948418,0.027813289943923063,0.031554555529435466,0.22723815687590684,0.04112119428264926,0.08256067482125228,0.039868590431237944,0.04172088596648425,0.03560770025567849,0.0,0.0,0.01884172740301486,0.0,0.0
2015-08-20,0.006313,0.00677,0.005741,0.006186,1334037.04,8415.17,ETH,7.88844674874474,0.005038357142857142,0.005426242857142857,3.2306749693423016,0.0,0.0,1.5185599850292524,0.0,0.0,0.031554555529435466,0.03277261217192495,0.0312999389836418,0.030701548174765756,0.15307214348175624,0.030024480208653736,0.0823404577449526,0.037833619394979624,0.042639372974536814,0.03557668963467735,0.0,0.0,0.01883479514215405,0.0,0.0
2015-08-21,0.006186,0.006619,0.005847,0.006044,640337.86,3954.69,ETH,7.863320273485391,0.005246999999999999,0.005508610476190477,3.227427477322641,0.0,0.0,1.5179251399722098,0.0,0.0,0.030701548174765756,0.03176902984826633,0.03206990731324636,0.029747791919938208,0.07014363026263493,0.013826070314596643,0.08207818488690216,0.03940034327397555,0.043286617066270176,0.035540927753098125,0.0,0.0,0.01882692111892528,0.0,0.0
2015-08-22,0.006044,0.006293,0.005545,0.005940999999999999,1155471.25,6769.34,ETH,7.843903172042968,0.005470285714285713,0.005566262412698413,3.2249976604190738,0.0,0.0,1.5174573189427227,0.0,0.0,0.029747791919938208,0.029602355427652348,0.02987622395908998,0.029055982805521036,0.13172543311589155,0.024047583337479337,0.08187550708837311,0.04107702209826218,0.043739645522272705,0.03551417023565437,0.0,0.0,0.01882111870523043,0.0,0.0
2015-08-23,0.005940999999999999,0.006131,0.005568,0.005882,684943.31,4013.6,ETH,7.8320337111713245,0.005704714285714284,0.005608360757671958,3.2235611519318508,0.0,0.0,1.5171850103778703,0.0,0.0,0.029055982805521036,0.02852566445789939,0.03004329255890984,0.02865970379823354,0.07547600452026323,0.014040004314269078,0.08175161237595555,0.04283737395408711,0.044070453980389314,0.03549835118326052,0.0,0.0,0.018817741244948973,0.0,0.0
2015-08-24,0.005882,0.005947999999999999,0.005016,0.005288,1003401.65,5453.17,ETH,7.7062456923266565,0.005801142857142856,0.0055656459899823645,3.2086921534523123,0.0,0.0,1.5144033801003658,0.0,0.0,0.02865970379823354,0.02730940243651178,0.02603364616323328,0.02467004735198308,0.11354621913177454,0.01926785982111762,0.08043862347200575,0.04356146749624545,0.04373480167749989,0.03533461148517733,0.0,0.0,0.018783240509413653,0.0,0.0
2015-08-25,0.005288,0.0053560000000000005,0.004779,0.005147,908166.41,4583.51,ETH,7.674896011770028,0.005834642857142856,0.005509826524651382,3.205065919025893,0.0,0.0,1.5137336164562232,0.0,0.0,0.02467004735198308,0.023374828028525668,0.024312113199872157,0.02372300769049938,0.10216128876575309,0.016109655065471212,0.08011139212603748,0.04381302295644712,0.0432961727653505,0.035294678833964956,0.0,0.0,0.0187749333887497,0.0,0.0
2015-08-26,0.005147,0.005234,0.004994,0.005081,544775.32,2793.3,ETH,7.659269369922846,0.005714785714285713,0.005452649654697865,3.2033148925239843,0.0,0.0,1.5134150929646988,0.0,0.0,0.02372300769049938,0.02256398668093393,0.02587384141557951,0.023279712529804885,0.0587195727026378,0.00960843650234797,0.07994827955347455,0.04291300150182365,0.0428468773785332,0.03527539626082105,0.0,0.0,0.01877098272182184,0.0,0.0
2015-08-27,0.005081,0.005211,0.004976,0.005121,553371.82,2834.36,ETH,7.781194136289227,0.005595285714285713,0.005408429700738149,3.2364222231365845,0.0,0.0,1.5261826388145616,0.0,0.0,0.023279712529804885,0.022411123148191228,0.025743092076590063,0.023548376263559125,0.059747244328093925,0.009757547519603957,0.081220943411496,0.0420156618751341,0.042499397333971026,0.03563997927737778,0.0,0.0,0.018929339397172795,0.0,0.0
2015-08-28,0.005121,0.005198,0.005011,0.005166,306308.55,1563.91,ETH,7.927729762002922,0.005510214285714285,0.005376105740639729,3.274881039600972,0.0,0.0,1.5407814616925437,0.0,0.0,0.023548376263559125,0.022324722020988827,0.025997326902402883,0.023850622964032644,0.030211978548834492,0.0051438579951794934,0.08275049807308114,0.041376850461274414,0.04224539591403158,0.03606349367918375,0.0,0.0,0.019110409516848104,0.0,0.0
2015-08-29,0.005166,0.006022,0.005083,0.005809,955307.6,5428.51,ETH,10.114361852638043,0.0055259285714285705,0.0054338249752210995,3.839195247525018,0.0,0.0,1.7523719708227945,0.0,0.0,0.023850622964032644,0.027801224237510053,0.026520324258360692,0.028169392484132052,0.10779679895632316,0.01917830605381288,0.10557479961144786,0.041494850890366884,0.042698953197756934,0.04227780852740252,0.0,0.0,0.021734779928804918,0.0,0.0
2015-08-30,0.005809,0.006243,0.005242,0.005888,1022400.44,5937.1,ETH,10.394492684191542,0.005614571428571428,0.005494381645191618,3.9103681700147166,0.0,0.0,1.7787377137459806,0.0,0.0,0.028169392484132052,0.029270043399950818,0.027675276752767528,0.028700003358296675,0.11581743618534278,0.021025270794831446,0.10849883543665766,0.04216048058356577,0.04317480702607756,0.043061575696132726,0.0,0.0,0.0220617958989507,0.0,0.0
2015-08-31,0.005888,0.00612,0.005821,0.005940999999999999,524481.98,3135.93,ETH,10.594776335399732,0.005671071428571428,0.005553930759166069,3.9596469191442596,0.0,0.0,1.7967128142505553,0.0,0.0,0.028700003358296675,0.02845255581180505,0.031881047156928265,0.029055982805521036,0.05629359821258562,0.01085271092617697,0.11058941778380187,0.04258474576271187,0.04364274348743911,0.04360424086053451,0.0,0.0,0.022284742202686458,0.0,0.0
2015-09-01,0.005940999999999999,0.005974,0.005497999999999999,0.005634,645488.06,3716.74,ETH,10.44981732192549,0.0056743571428571424,0.005564606657943927,3.9475294625968105,0.0,0.0,1.7947785412264579,0.0,0.0,0.029055982805521036,0.027482204690916584,0.029534822907284188,0.02699398864895725,0.07075931273869195,0.012961945459358892,0.1090763199707723,0.04260941857970394,0.04372663461465401,0.043470801565389926,0.0,0.0,0.022260751292536688,0.0,0.0
