DateTime,Open,High,Low,Close,Symbol,RSI_14,SMA_14,EMA_14,RSI_30,SMA_30,EMA_30,RSI_60,SMA_60,EMA_60,Open_normalized,High_normalized,Low_normalized,Close_normalized,RSI_14_normalized,SMA_14_normalized,EMA_14_normalized,RSI_30_normalized,SMA_30_normalized,EMA_30_normalized,RSI_60_normalized,SMA_60_normalized,EMA_60_normalized
2014-01-31,0.00093885,0.00112662,0.00093885,0.00112662,DOGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019335867171960598,0.022288762139022793,0.27032625145272265,0.022913425720563242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.0011285039999999998,0.0026049634,0.0011285039999999998,0.0016927560000000001,DOGE,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0234952571979199,0.05399600975263398,0.3255534469458825,0.03504805263904344,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2014-02-02,0.0017159579999999998,0.04671219,0.0017159579999999998,0.04671219,DOGE,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.03637898392295549,1.0000000000000002,0.4966198990177541,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2014-02-03,0.04565379,0.04565379,0.001397565,0.001397565,DOGE,52.16457930263049,0.0,0.0,56.97353352153168,0.0,0.0,63.161039943615826,0.0,0.0,1.0,0.9772996241101722,0.40390394019456216,0.028720893343939274,0.521645793026305,0.0,0.0,0.5697353352153168,0.0,0.0,0.6316103994361583,0.0,0.0
2014-02-04,0.00138996,0.023166,0.00138996,0.023166,DOGE,61.61521025529069,0.0,0.0,64.54589681879872,0.0,0.0,68.77837431676957,0.0,0.0,0.02922937025974416,0.4949854839632418,0.40168936617173384,0.4953081397373613,0.616152102552907,0.0,0.0,0.6454589681879872,0.0,0.0,0.6877837431676957,0.0,0.0
2014-02-05,0.022613,0.022613,0.0012482376,0.0012482376,DOGE,50.790301835099356,0.0,0.0,54.556258097556935,0.0,0.0,59.49231645212996,0.0,0.0,0.4946817250560336,0.48312483783032917,0.36041984013716666,0.02552019194408719,0.5079030183509936,0.0,0.0,0.5455625809755693,0.0,0.0,0.5949231645212997,0.0,0.0
2014-02-06,0.0011438406,0.013925016000000002,0.0011438406,0.0011852841,DOGE,50.76285645579069,0.0,0.0,54.53120909859118,0.0,0.0,59.468870308660456,0.0,0.0,0.023831611301034672,0.29678649455292,0.33001946087862527,0.02417083907531972,0.507628564557907,0.0,0.0,0.5453120909859118,0.0,0.0,0.5946887030866046,0.0,0.0
2014-02-07,0.0009947795,0.01154779,0.0009947795,0.01154779,DOGE,55.046921139867976,0.0,0.0,57.8249311633199,0.0,0.0,61.97662307709116,0.0,0.0,0.020562483032722255,0.24580017201411444,0.28661290731199635,0.24628203327079543,0.5504692113986798,0.0,0.0,0.578249311633199,0.0,0.0,0.6197662307709116,0.0,0.0
2014-02-08,0.010769748,0.010964381999999995,0.0009277554,0.0009277554,DOGE,50.24635864392252,0.0,0.0,53.705001017082,0.0,0.0,58.22316519709293,0.0,0.0,0.23494186065178876,0.2332873404786526,0.2670955068171315,0.018650938035108162,0.5024635864392252,0.0,0.0,0.53705001017082,0.0,0.0,0.5822316519709293,0.0,0.0
2014-02-09,0.0009431851000000002,0.011146732999999995,6.595699999999999e-05,0.0012663744,DOGE,50.39414714009125,0.0,0.0,53.81342274830767,0.0,0.0,58.3050213574215,0.0,0.0,0.019430942265032912,0.2371983724551133,0.01614003679017515,0.025908938290362806,0.5039414714009125,0.0,0.0,0.5381342274830767,0.0,0.0,0.583050213574215,0.0,0.0
2014-02-10,0.0011186496,0.0013400489999999998,0.0011186496,0.001281786,DOGE,50.40133145575442,0.0,0.0,53.818509342026864,0.0,0.0,58.30880121302715,0.0,0.0,0.02327913577115425,0.026866349559459355,0.3226838482278603,0.026239272373015828,0.5040133145575443,0.0,0.0,0.5381850934202687,0.0,0.0,0.5830880121302715,0.0,0.0
2014-02-11,0.0012737120000000002,0.0023100504000000003,0.0012737120000000002,0.0014821376000000001,DOGE,50.501183190197885,0.0,0.0,53.88673106870709,0.0,0.0,58.3586941954003,0.0,0.0,0.026679881339195598,0.0476707679208154,0.36783797879425256,0.030533632594801016,0.5050118319019788,0.0,0.0,0.5388673106870709,0.0,0.0,0.583586941954003,0.0,0.0
2014-02-12,0.0013596928,0.0014287397,0.0008657419,0.0014074945000000002,DOGE,50.460632489709816,0.0,0.0,53.85610248094471,0.0,0.0,58.33225311049099,0.0,0.0,0.028565566228225106,0.02876857199703679,0.24903719173959524,0.02893372343774545,0.5046063248970982,0.0,0.0,0.5385610248094471,0.0,0.0,0.58332253110491,0.0,0.0
2014-02-13,0.001196316,0.001196316,0.001083456,0.001083456,DOGE,50.272873523343385,0.006823246185714287,0.006823246185714287,53.71913372257349,0.0,0.0,58.21584039864995,0.0,0.0,0.02498247368921644,0.02378358961258424,0.3124354810576025,0.02198824336807324,0.5027287352334339,0.9278600782392826,0.9672930040712698,0.5371913372257349,0.0,0.0,0.5821584039864995,0.0,0.0
2014-02-14,0.0010264319999999999,0.008553600000000001,0.000919512,0.008553600000000001,DOGE,54.4584156302649,0.007353744757142858,0.007053960027619048,56.362855345558025,0.0,0.0,60.08291396341268,0.0,0.0,0.021256668722434452,0.18158131479041495,0.2646950308802764,0.18210420572927855,0.544584156302649,1.0,1.0,0.5636285534555803,0.0,0.0,0.6008291396341268,0.0,0.0
2014-02-15,0.007421400000000002,0.007421400000000002,0.0008200647,0.0008200647,DOGE,49.80821538508928,0.007291409664285714,0.0062227739839365095,53.11694253420835,0.0,0.0,57.38412333908376,0.0,0.0,0.16150768433786553,0.15729808956133043,0.23573600297489658,0.016342682656382952,0.4980821538508928,0.9915233537584239,0.8821674576510051,0.5311694253420834,0.0,0.0,0.5738412333908376,0.0,0.0
2014-02-16,0.000662558,0.0065956,0.00047968,0.0007165219999999999,DOGE,49.74727844876193,0.004006004807142857,0.005488607052744975,53.07465494806592,0.0,0.0,57.349059093426774,0.0,0.0,0.013276378898302518,0.13958647730715446,0.13661606682917554,0.014123336007111187,0.49747278448761934,0.5447571189157381,0.7780887659208308,0.5307465494806592,0.0,0.0,0.5734905909342678,0.0,0.0
2014-02-17,0.0006507491999999999,0.0006507491999999999,7.351559999999999e-05,0.0005962932,DOGE,49.671675159380506,0.0039487711071428564,0.004836298539045643,53.024004671875325,0.0,0.0,57.30772070932884,0.0,0.0,0.013017394616723701,0.012082369437782165,0.01834109914506668,0.011546337489340596,0.4967167515938051,0.5369741862888736,0.685614678862599,0.5302400467187532,0.0,0.0,0.5730772070932885,0.0,0.0
2014-02-18,0.0006437505000000001,0.0006584480000000001,0.000129338,0.000129338,DOGE,49.35951878428745,0.00230329525,0.004208703800506225,52.821696174665725,0.0,0.0,57.14507175712546,0.0,0.0,0.012863902873999158,0.01224749193768826,0.034596567512184526,0.0015375637324265296,0.49359518784287454,0.31321392379885876,0.5966441238719077,0.5282169617466572,0.0,0.0,0.5714507175712545,0.0,0.0
2014-02-19,0.0001150732,0.005256752999999999,0.0001150732,0.000549213,DOGE,49.664271639790414,0.002253364921428571,0.003720771693772062,52.98835651829338,0.0,0.0,57.25597313799222,0.0,0.0,0.00126923527631549,0.11087112379338997,0.030442661460791845,0.01053721483639602,0.49664271639790414,0.30642414114792693,0.5274727499452458,0.5298835651829338,0.0,0.0,0.5725597313799222,0.0,0.0
2014-02-20,0.00023503200000000004,0.000246224,7.8344e-05,0.0002171248,DOGE,49.41228267197454,0.002184210685714285,0.0032536187746024536,52.83581354211647,0.0,0.0,57.137077419481564,0.0,0.0,0.003900107476459161,0.0034061845389652965,0.019747127969764147,0.0034191965315547197,0.4941228267197454,0.29702019281981634,0.46124712386563677,0.5283581354211647,0.0,0.0,0.5713707741948156,0.0,0.0
2014-02-21,0.0002164264,0.000245432,0.0002164264,0.000245432,DOGE,49.4357135213781,0.0013768993999999995,0.00285252720465546,52.84776987263454,0.0,0.0,57.1447894919489,0.0,0.0,0.0034920594148997496,0.003389197863129371,0.059956686950669885,0.0040259364511267,0.494357135213781,0.1872378557418091,0.4043866414732556,0.5284776987263454,0.0,0.0,0.571447894919489,0.0,0.0
2014-02-22,0.000562298,0.0006389750000000001,0.0004932887000000001,0.000587857,DOGE,49.73744407757154,0.0013526209428571425,0.002550571177368065,52.99671379174058,0.0,0.0,57.23940888500514,0.0,0.0,0.011077530237042115,0.011829838479919348,0.14057891673114317,0.011365514966820067,0.4973744407757154,0.1839363463823396,0.36158004402939176,0.5299671379174058,0.0,0.0,0.5723940888500514,0.0,0.0
2014-02-23,0.0007133910000000001,0.0007133910000000001,0.0006668655000000001,0.0007009841999999999,DOGE,49.84338613825279,0.0013122359285714284,0.002303959580385657,53.047345514198454,0.0,0.0,57.271095689177535,0.0,0.0,0.014391221048690011,0.013425899678159547,0.1911244357641038,0.013790296938523496,0.49843386138252793,0.17844458461749357,0.32661931331688054,0.5304734551419845,0.0,0.0,0.5727109568917753,0.0,0.0
2014-02-24,0.00039324,0.00039324,3.654e-05,0.00037932,DOGE,49.52536903254014,0.0012477740714285713,0.0020473409696675693,52.8799815692816,0.0,0.0,57.14867489870864,0.0,0.0,0.007369840660188323,0.006559357688832006,0.007573814038098828,0.00689570789979182,0.4952536903254014,0.16967873003976378,0.290239944889313,0.528799815692816,0.0,0.0,0.5714867489870864,0.0,0.0
2014-02-25,0.0002960004,0.0002960004,4.61652e-05,0.0002702022,DOGE,49.41078587132187,0.001161207257142857,0.0018103891337118933,52.82156408958243,0.0,0.0,57.1065753673146,0.0,0.0,0.005237233795222264,0.004473779956994798,0.010376669775709226,0.004556863888520079,0.4941078587132187,0.15790692980130297,0.2566486238401554,0.5282156408958243,0.0,0.0,0.5710657536731459,0.0,0.0
2014-02-26,0.0011803486,0.001275251,0.0006465226000000001,0.001275251,DOGE,50.54006523033034,0.001151761292857143,0.0017390373825503078,53.312454502911024,0.0,0.0,57.40043934288075,0.0,0.0,0.024632285218103248,0.025476573523075134,0.18520058857291455,0.02609920039929879,0.5054006523033034,0.15662241903873686,0.24653348980449102,0.5331245450291102,0.0,0.0,0.5740043934288075,0.0,0.0
2014-02-27,0.0012824535000000002,0.0013599972000000002,0.0011452608,0.0011512257,DOGE,50.39133963314038,0.001156601985714286,0.0016606624915436,53.24181340719107,0.0,0.0,57.35114473230018,0.0,0.0,0.026871595238780757,0.027294195022729832,0.3304330227493973,0.02344082724522878,0.5039133963314039,0.15728068132781634,0.23542272497171068,0.5324181340719106,0.0,0.0,0.5735114473230017,0.0,0.0
2014-02-28,0.0011077042000000002,0.0011191830000000002,0.0008666494000000001,0.0008666494000000001,DOGE,50.0294076604464,0.0006075340857142858,0.0015547940793377867,53.075070178124506,0.0,0.0,57.23648150030397,0.0,0.0,0.023039087116287313,0.022129254679184692,0.24930145550366054,0.01734118470290415,0.500294076604464,0.08261560684767774,0.2204143592039297,0.5307507017812451,0.0,0.0,0.5723648150030397,0.0,0.0
