,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_128_neurons_100_days,0.001594142632880824,7.785795767587849e-08
1,LSTM_128_neurons_200_days,0.04553992895563541,2.2241701073839794e-06
2,LSTM_128_neurons_30_days,0.08758688868800701,4.2777438509615604e-06
3,LSTM_256_neurons_100_days,0.08895266206780973,4.344448011378991e-06
4,LSTM_256_neurons_200_days,0.09325399099071918,4.554524725991068e-06
5,LSTM_256_neurons_30_days,0.05874346418460308,2.8690308410846046e-06
