,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.10666476370091613,0.002719097982626937
1,LSTM_256_neurons_200_days,0.11772817981857535,0.0030011271010338585
2,LSTM_256_neurons_100_days,0.09685203651067466,0.0024689518909192607
3,LSTM_128_neurons_30_days,0.09671574507292063,0.002465477794607027
4,LSTM_128_neurons_200_days,0.09915549933438436,0.00252767203863583
5,LSTM_128_neurons_100_days,0.0739679752603749,0.0018855914486462923
