  ,stock_id,date      ,rmse_norm             ,rmse_denorm
0 ,mpt     ,2019-01-04,0.0017993515158586382 ,314.4375
1 ,mpt     ,2018-10-30,0.0065762240317076    ,1149.19140625
2 ,mpt     ,2018-12-11,0.00012319150230233333,21.531250000007276
3 ,mpt     ,2018-11-22,0.010433565947801426  ,1823.2617187499927
4 ,mpt     ,2018-11-15,0.00831161450077711   ,1452.4531250000073
5 ,mpt     ,2018-11-09,0.00466331280181681   ,814.91015625
6 ,mpt     ,2018-11-05,0.0038622778031617844 ,674.93359375
7 ,mpt     ,2018-12-25,0.00757876464873769   ,1324.38671875
8 ,mpt     ,2018-11-30,0.0016296333253639772 ,284.77734375
9 ,mpt     ,2018-12-14,0.0051719903485458185 ,903.8046875
10,mpt     ,2018-11-13,0.01945165866741294   ,3399.1796875
11,mpt     ,2018-10-26,0.004492475452682332  ,785.05859375
12,mpt     ,2018-10-03,0.006992352622773035  ,1221.91015625
13,mpt     ,2018-10-09,0.0026135381113988054 ,456.71875
14,mpt     ,2018-12-10,0.03330943994597135   ,5820.8203125
15,mpt     ,2018-10-04,0.010770264729239254  ,1882.1015625
16,mpt     ,2018-10-24,0.013772623093854741  ,2406.76171875
17,mpt     ,2018-12-07,0.01246402673796354   ,2178.0859375
18,mpt     ,2018-11-20,0.018955781949265615  ,3312.5273437499927
19,mpt     ,2018-11-16,0.00939649402327808   ,1642.03515625
20,mpt     ,2018-10-29,0.010792418184539632  ,1885.97265625
21,mpt     ,2018-12-13,0.023476692420218603  ,4102.55078125
22,mpt     ,2018-11-28,0.017944259065415247  ,3135.7578125
23,mpt     ,2018-12-19,0.012405259031082971  ,2167.81640625
24,mpt     ,2018-10-19,0.001179025706985637  ,206.0390625
25,mpt     ,2018-11-14,0.03470067579568881   ,6063.94140625
26,mpt     ,2018-12-03,0.009638981160858318  ,1684.4140625
27,mpt     ,2018-12-21,0.015125517920192566  ,2643.18359375
28,mpt     ,2018-10-18,0.03186291478648884   ,5568.042968749993
29,mpt     ,2018-11-19,0.03546738613913836   ,6197.925781249993
