,symbol,date,rmse_norm,rmse_denorm
0,XLM,2016-07-29,0.031458100602386276,9.229805203527214e-07
1,XLM,2016-08-26,0.0026147135653378506,7.671579917601754e-08
2,XLM,2016-09-09,0.004157810085329311,1.2199024371395362e-07
3,XLM,2016-10-29,0.014141249931947507,4.1490437126078187e-07
4,XLM,2016-11-24,0.003603473196508271,1.0572579291940182e-07
5,XLM,2016-12-14,0.020216331927038506,5.931471527059332e-07
6,XLM,2017-01-27,0.005515103071582657,1.6181324190634764e-07
7,XLM,2017-02-14,3.1519358712275847e-06,9.240334446064321e-11
8,XLM,2017-03-22,0.01551076321879779,4.550857804805855e-07
9,XLM,2017-04-20,0.006846086237003134,2.0086411021358793e-07
10,XLM,2017-05-07,0.6029232976870545,1.7689768570195882e-05
11,XLM,2017-06-11,0.013643399622461472,4.0029658169951326e-07
