,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.12478132226801275,0.007703059508882303
1,LSTM_256_neurons_200_days,0.032672364780685144,0.002016945730895384
2,LSTM_256_neurons_100_days,0.027218491068625537,0.0016802649726039098
3,LSTM_128_neurons_30_days,0.050341299157056055,0.0031076931739428657
4,LSTM_128_neurons_200_days,0.028632198532907827,0.0017675369780788314
5,LSTM_128_neurons_100_days,0.05331019715454693,0.003290970645017297
