,symbol,date,rmse_norm,rmse_denorm
0,DOGE_with_indicators,2016-07-29,0.0106716538253038,1.4726860147566181e-08
1,DOGE_with_indicators,2016-08-26,0.03911508943723599,5.397882786346601e-08
2,DOGE_with_indicators,2016-09-09,0.04621627451716995,6.377845943519788e-08
3,DOGE_with_indicators,2016-10-29,0.029677797270857786,4.0955332351077235e-08
4,DOGE_with_indicators,2016-11-24,0.010885207009488279,1.5021566166251446e-08
5,DOGE_with_indicators,2016-12-14,0.02474720938050229,3.415115131494529e-08
6,DOGE_with_indicators,2017-01-27,0.014516289359417539,2.0032485382689634e-08
7,DOGE_with_indicators,2017-02-14,0.017429017070410918,2.4052044472955467e-08
8,DOGE_with_indicators,2017-03-22,0.02656891477712689,3.66650971150375e-08
9,DOGE_with_indicators,2017-04-20,0.026597403961679228,3.6704430133686397e-08
10,DOGE_with_indicators,2017-05-07,0.13316744738730824,1.837710782523209e-07
11,DOGE_with_indicators,2017-06-11,0.010473672894464103,1.4453594760270768e-08
