,configuration,RMSE_normalized,RMSE_denormalized
0,LSTM_256_neurons_30_days,0.07612702959546314,0.018870198383587864
1,LSTM_256_neurons_200_days,0.03740758185997119,0.009272508691624676
2,LSTM_256_neurons_100_days,0.036654831746865686,0.009085917828691885
3,LSTM_128_neurons_30_days,0.07160023059182123,0.017748108073780373
4,LSTM_128_neurons_200_days,0.04174272832159722,0.010347096173643948
5,LSTM_128_neurons_100_days,0.043317895739939584,0.01073754525042343
