,configuration,Average_RMSE_norm,Average_RMSE_denorm
0,LSTM_256_neurons_30_days,0.038837603112344674,14.980231211837994
1,LSTM_256_neurons_200_days,0.032356834322231194,14.053444621811709
2,LSTM_256_neurons_100_days,0.03585684240521634,16.110497968494133
3,LSTM_128_neurons_30_days,0.03764284833421086,26.55450431309625
4,LSTM_128_neurons_200_days,0.036473026382994454,24.309452434072103
5,LSTM_128_neurons_100_days,0.0361153482524643,28.724221994957592
